workload_label,workload_kind,trace_name,algorithm,allocation_policy,memory_frames,repetition_id,process_id,t_isolated_ms,t_shared_ms,slowdown,page_faults,replacements,disk_reads,disk_writes
mixed,synthetic,,FIFO,ProportionalAllocation,158,0,1,0.1829,0.5329,2.9136139967195187,413,323,413,163
mixed,synthetic,,FIFO,ProportionalAllocation,158,1,0,0.1991,0.3821,1.9191361125062782,123,56,123,42
mixed,synthetic,,FIFO,ProportionalAllocation,158,1,1,0.1943,0.5234,2.6937725167267113,374,283,374,174
mixed,synthetic,,FIFO,ProportionalAllocation,158,2,0,0.1905,0.381,2.0,136,70,136,42
mixed,synthetic,,FIFO,ProportionalAllocation,158,2,1,0.184,0.476,2.5869565217391304,338,246,338,145
mixed,synthetic,,FIFO,ProportionalAllocation,158,3,0,0.1922,0.4044,2.1040582726326744,125,56,125,35
mixed,synthetic,,FIFO,ProportionalAllocation,158,3,1,0.1887,0.5221,2.7668256491785903,334,245,334,156
mixed,synthetic,,FIFO,ProportionalAllocation,158,4,0,0.1901,0.3626,1.9074171488690164,108,40,108,30
mixed,synthetic,,FIFO,ProportionalAllocation,158,4,1,0.1897,0.5019,2.6457564575645756,366,276,366,170
mixed,synthetic,,FIFO,ProportionalAllocation,158,5,0,0.1929,0.373,1.933644375324002,122,54,122,35
mixed,synthetic,,FIFO,ProportionalAllocation,158,5,1,0.1896,0.5099,2.6893459915611815,372,282,372,170
mixed,synthetic,,FIFO,ProportionalAllocation,158,6,0,0.1945,0.3752,1.9290488431876607,128,61,128,40
mixed,synthetic,,FIFO,ProportionalAllocation,158,6,1,0.1892,0.4918,2.5993657505285412,340,249,340,156
mixed,synthetic,,FIFO,ProportionalAllocation,158,7,0,0.192,0.3753,1.9546875,129,63,129,37
mixed,synthetic,,FIFO,ProportionalAllocation,158,7,1,0.189,0.4633,2.4513227513227513,305,213,305,151
mixed,synthetic,,FIFO,ProportionalAllocation,158,8,0,0.2016,0.4151,2.0590277777777777,128,60,128,36
mixed,synthetic,,FIFO,ProportionalAllocation,158,8,1,0.1863,0.568,3.0488459473966723,363,273,363,166
mixed,synthetic,,FIFO,ProportionalAllocation,158,9,0,0.1931,0.4923,2.5494562402900054,121,54,121,39
mixed,synthetic,,FIFO,ProportionalAllocation,158,9,1,0.3143,0.6225,1.9805917912822144,377,286,377,168
mixed,synthetic,,LRU,GlobalAllocation,158,0,0,0.3105,0.6831,2.2,145,,,
mixed,synthetic,,LRU,GlobalAllocation,158,0,1,0.3137,0.7903,2.519285941982786,155,,,
mixed,synthetic,,LRU,GlobalAllocation,158,1,0,0.355,0.6924,1.9504225352112676,137,,,
mixed,synthetic,,LRU,GlobalAllocation,158,1,1,0.3109,0.8175,2.6294628497909294,165,,,
mixed,synthetic,,LRU,GlobalAllocation,158,2,0,0.3131,0.7024,2.243372724369211,141,,,
mixed,synthetic,,LRU,GlobalAllocation,158,2,1,0.3162,0.8176,2.5857052498418724,153,,,
mixed,synthetic,,LRU,GlobalAllocation,158,3,0,0.318,0.7036,2.2125786163522014,134,,,
mixed,synthetic,,LRU,GlobalAllocation,158,3,1,0.3083,0.7769,2.519948102497567,142,,,
mixed,synthetic,,LRU,GlobalAllocation,158,4,0,0.3082,0.7021,2.2780661907852044,126,,,
mixed,synthetic,,LRU,GlobalAllocation,158,4,1,0.312,0.8254,2.6455128205128204,165,,,
mixed,synthetic,,LRU,GlobalAllocation,158,5,0,0.3109,0.6849,2.2029591508523643,133,,,
mixed,synthetic,,LRU,GlobalAllocation,158,5,1,0.3097,0.7923,2.558282208588957,145,,,
mixed,synthetic,,LRU,GlobalAllocation,158,6,0,0.3105,0.7003,2.2553945249597422,131,,,
mixed,synthetic,,LRU,GlobalAllocation,158,6,1,0.3168,0.7908,2.496212121212121,149,,,
mixed,synthetic,,LRU,GlobalAllocation,158,7,0,0.311,0.6961,2.238263665594855,131,,,
mixed,synthetic,,LRU,GlobalAllocation,158,7,1,0.3118,0.8217,2.6353431686978834,164,,,
mixed,synthetic,,LRU,GlobalAllocation,158,8,0,0.3121,0.6644,2.1288048702338993,126,,,
mixed,synthetic,,LRU,GlobalAllocation,158,8,1,0.3286,0.7763,2.362446743761412,146,,,
mixed,synthetic,,LRU,GlobalAllocation,158,9,0,0.3099,0.7028,2.2678283317199095,133,,,
mixed,synthetic,,LRU,GlobalAllocation,158,9,1,0.3128,0.7886,2.5210997442455243,143,,,
mixed,synthetic,,LRU,LocalAllocation,158,0,0,0.3148,0.5076,1.6124523506988564,102,23,102,7
mixed,synthetic,,LRU,LocalAllocation,158,0,1,0.3057,0.8144,2.664049721949624,550,471,550,171
mixed,synthetic,,LRU,LocalAllocation,158,1,0,0.3206,0.4966,1.548970679975047,95,16,95,10
mixed,synthetic,,LRU,LocalAllocation,158,1,1,0.3117,0.785,2.5184472248957332,514,435,514,203
mixed,synthetic,,LRU,LocalAllocation,158,2,0,0.3144,0.5075,1.6141857506361323,102,23,102,11
mixed,synthetic,,LRU,LocalAllocation,158,2,1,0.3407,0.781,2.2923393014382154,513,434,513,182
mixed,synthetic,,LRU,LocalAllocation,158,3,0,0.3115,0.4975,1.5971107544141252,100,21,100,9
mixed,synthetic,,LRU,LocalAllocation,158,3,1,0.3057,0.775,2.535165194635263,513,434,513,202
mixed,synthetic,,LRU,LocalAllocation,158,4,0,0.3092,0.4989,1.6135187580853816,86,7,86,1
mixed,synthetic,,LRU,LocalAllocation,158,4,1,0.3053,0.7898,2.5869636423190303,521,442,521,189
mixed,synthetic,,LRU,LocalAllocation,158,5,0,0.3106,0.5109,1.6448808757244044,96,17,96,9
mixed,synthetic,,LRU,LocalAllocation,158,5,1,0.3121,0.8001,2.5636014098045496,519,440,519,193
mixed,synthetic,,LRU,LocalAllocation,158,6,0,0.6151,0.8447,1.3732726385953504,95,16,95,5
mixed,synthetic,,LRU,LocalAllocation,158,6,1,0.688,1.2349,1.7949127906976745,530,451,530,180
mixed,synthetic,,LRU,LocalAllocation,158,7,0,0.3175,0.5082,1.6006299212598425,101,22,101,6
mixed,synthetic,,LRU,LocalAllocation,158,7,1,0.3215,0.7958,2.475272161741835,519,440,519,196
mixed,synthetic,,LRU,LocalAllocation,158,8,0,0.3157,0.4917,1.5574912891986064,97,18,97,8
mixed,synthetic,,LRU,LocalAllocation,158,8,1,0.3127,0.7887,2.5222257755036774,533,454,533,179
mixed,synthetic,,LRU,LocalAllocation,158,9,0,0.3125,0.5294,1.69408,94,15,94,4
mixed,synthetic,,LRU,LocalAllocation,158,9,1,0.3093,0.7793,2.5195602974458455,468,389,468,181
mixed,synthetic,,LRU,ProportionalAllocation,158,0,0,0.3125,0.654,2.0928,115,47,115,16
mixed,synthetic,,LRU,ProportionalAllocation,158,0,1,0.3092,0.8913,2.882600258732212,403,313,403,135
mixed,synthetic,,LRU,ProportionalAllocation,158,1,0,0.3093,0.5133,1.6595538312318139,106,39,106,23
mixed,synthetic,,LRU,ProportionalAllocation,158,1,1,0.31,0.6846,2.2083870967741936,368,277,368,158
mixed,synthetic,,LRU,ProportionalAllocation,158,2,0,0.3127,0.5124,1.6386312759833705,118,52,118,20
mixed,synthetic,,LRU,ProportionalAllocation,158,2,1,0.3069,0.6624,2.158357771260997,373,281,373,136
mixed,synthetic,,LRU,ProportionalAllocation,158,3,0,0.3096,0.5242,1.6931524547803618,111,42,111,16
mixed,synthetic,,LRU,ProportionalAllocation,158,3,1,0.3114,0.7078,2.2729608220937703,399,310,399,168
mixed,synthetic,,LRU,ProportionalAllocation,158,4,0,0.304,0.4988,1.6407894736842106,93,25,93,7
mixed,synthetic,,LRU,ProportionalAllocation,158,4,1,0.3101,0.6633,2.1389874234118027,359,269,359,132
mixed,synthetic,,LRU,ProportionalAllocation,158,5,0,0.3118,0.4968,1.5933290570878769,102,34,102,16
mixed,synthetic,,LRU,ProportionalAllocation,158,5,1,0.3069,0.6826,2.224177256435321,386,296,386,148
mixed,synthetic,,LRU,ProportionalAllocation,158,6,0,0.3097,0.5203,1.680012915724895,107,40,107,16
mixed,synthetic,,LRU,ProportionalAllocation,158,6,1,0.308,0.6752,2.192207792207792,359,268,359,138
mixed,synthetic,,LRU,ProportionalAllocation,158,7,0,0.3081,0.5074,1.646867900032457,114,48,114,18
mixed,synthetic,,LRU,ProportionalAllocation,158,7,1,0.3101,0.6528,2.1051273782650757,359,267,359,147
mixed,synthetic,,LRU,ProportionalAllocation,158,8,0,0.3169,0.5144,1.623224992111076,110,42,110,17
mixed,synthetic,,LRU,ProportionalAllocation,158,8,1,0.3094,0.6561,2.1205559146735617,345,255,345,128
mixed,synthetic,,LRU,ProportionalAllocation,158,9,0,0.3108,0.5289,1.7017374517374517,105,38,105,19
mixed,synthetic,,LRU,ProportionalAllocation,158,9,1,0.3172,0.6817,2.1491172761664563,356,265,356,142
mixed,synthetic,,NRU,GlobalAllocation,158,0,0,0.3194,1.971,6.170945522855353,130,,,
mixed,synthetic,,NRU,GlobalAllocation,158,0,1,0.3366,2.6242,7.796197266785502,222,,,
mixed,synthetic,,NRU,GlobalAllocation,158,1,0,0.3012,2.0036,6.652058432934927,135,,,
mixed,synthetic,,NRU,GlobalAllocation,158,1,1,0.3113,2.3456,7.534853838740765,206,,,
mixed,synthetic,,NRU,GlobalAllocation,158,2,0,0.3045,1.8052,5.928407224958949,132,,,
mixed,synthetic,,NRU,GlobalAllocation,158,2,1,0.3235,2.3057,7.127357032457496,208,,,
mixed,synthetic,,NRU,GlobalAllocation,158,3,0,0.5609,1.8796,3.351042966660724,127,,,
mixed,synthetic,,NRU,GlobalAllocation,158,3,1,0.3341,2.1445,6.418736905118228,193,,,
mixed,synthetic,,NRU,GlobalAllocation,158,4,0,0.3482,3.1765,9.12263067202757,121,,,
mixed,synthetic,,NRU,GlobalAllocation,158,4,1,0.372,5.7527,15.464247311827958,163,,,
mixed,synthetic,,NRU,GlobalAllocation,158,5,0,0.3192,1.9602,6.140977443609023,131,,,
mixed,synthetic,,NRU,GlobalAllocation,158,5,1,0.3364,2.3586,7.011296076099881,210,,,
mixed,synthetic,,NRU,GlobalAllocation,158,6,0,0.34,1.9167,5.637352941176471,128,,,
mixed,synthetic,,NRU,GlobalAllocation,158,6,1,0.3435,2.5174,7.328675400291121,221,,,
mixed,synthetic,,NRU,GlobalAllocation,158,7,0,0.3277,2.0602,6.286847726579189,139,,,
mixed,synthetic,,NRU,GlobalAllocation,158,7,1,0.3324,2.583,7.770758122743683,217,,,
mixed,synthetic,,NRU,GlobalAllocation,158,8,0,0.3344,1.796,5.3708133971291865,123,,,
mixed,synthetic,,NRU,GlobalAllocation,158,8,1,0.3238,2.6235,8.102223594811612,224,,,
mixed,synthetic,,NRU,GlobalAllocation,158,9,0,0.3164,1.914,6.049304677623262,127,,,
mixed,synthetic,,NRU,GlobalAllocation,158,9,1,0.3283,2.0727,6.313432835820896,193,,,
mixed,synthetic,,NRU,LocalAllocation,158,0,0,0.3321,0.623,1.8759409816320385,96,17,96,0
mixed,synthetic,,NRU,LocalAllocation,158,0,1,0.3355,3.6681,10.933233979135618,500,421,500,113
mixed,synthetic,,NRU,LocalAllocation,158,1,0,0.332,0.6423,1.9346385542168674,98,19,98,0
mixed,synthetic,,NRU,LocalAllocation,158,1,1,0.3268,3.5528,10.871481028151775,488,409,488,132
mixed,synthetic,,NRU,LocalAllocation,158,2,0,0.3232,0.6873,2.1265470297029703,103,24,103,0
mixed,synthetic,,NRU,LocalAllocation,158,2,1,0.3249,3.6461,11.222222222222221,495,416,495,131
mixed,synthetic,,NRU,LocalAllocation,158,3,0,0.3439,0.6913,2.010177377144519,103,24,103,0
mixed,synthetic,,NRU,LocalAllocation,158,3,1,0.3325,3.6789,11.06436090225564,494,415,494,121
mixed,synthetic,,NRU,LocalAllocation,158,4,0,0.3286,0.6856,2.086427267194157,84,5,84,0
mixed,synthetic,,NRU,LocalAllocation,158,4,1,0.3235,4.2638,13.180216383307574,501,422,501,123
mixed,synthetic,,NRU,LocalAllocation,158,5,0,0.3143,0.6404,2.037543748011454,97,18,97,0
mixed,synthetic,,NRU,LocalAllocation,158,5,1,0.3295,3.7587,11.407283763277693,511,432,511,131
mixed,synthetic,,NRU,LocalAllocation,158,6,0,0.3274,0.6442,1.967623701893708,97,18,97,0
mixed,synthetic,,NRU,LocalAllocation,158,6,1,0.3268,3.7547,11.489290085679315,513,434,513,133
mixed,synthetic,,NRU,LocalAllocation,158,7,0,0.3194,0.7283,2.280212899185974,100,21,100,0
mixed,synthetic,,NRU,LocalAllocation,158,7,1,0.3398,4.1249,12.139199529134785,534,455,534,146
mixed,synthetic,,NRU,LocalAllocation,158,8,0,0.6468,3.5446,5.480210265924551,100,21,100,0
mixed,synthetic,,NRU,LocalAllocation,158,8,1,0.6414,5.4101,8.434830059245401,520,441,520,137
mixed,synthetic,,NRU,LocalAllocation,158,9,0,0.3147,0.6351,2.018112488083889,96,17,96,0
mixed,synthetic,,NRU,LocalAllocation,158,9,1,0.3216,3.4207,10.636504975124378,466,387,466,132
mixed,synthetic,,NRU,ProportionalAllocation,158,0,0,0.3447,0.8009,2.323469683783,112,44,112,0
mixed,synthetic,,NRU,ProportionalAllocation,158,0,1,0.3504,2.898,8.270547945205479,367,277,367,61
mixed,synthetic,,NRU,ProportionalAllocation,158,1,0,0.3219,0.8983,2.7906182044113077,109,42,109,0
mixed,synthetic,,NRU,ProportionalAllocation,158,1,1,0.3276,2.7856,8.503052503052503,350,259,350,67
mixed,synthetic,,NRU,ProportionalAllocation,158,2,0,0.318,0.8351,2.6261006289308177,117,51,117,0
mixed,synthetic,,NRU,ProportionalAllocation,158,2,1,0.3277,2.5843,7.8861763808361305,330,238,330,60
mixed,synthetic,,NRU,ProportionalAllocation,158,3,0,0.3155,0.8087,2.563232963549921,108,39,108,0
mixed,synthetic,,NRU,ProportionalAllocation,158,3,1,0.3321,3.0581,9.208370972598615,383,294,383,72
mixed,synthetic,,NRU,ProportionalAllocation,158,4,0,0.318,0.6502,2.0446540880503146,91,23,91,0
mixed,synthetic,,NRU,ProportionalAllocation,158,4,1,0.3245,3.1853,9.81602465331279,397,307,397,83
mixed,synthetic,,NRU,ProportionalAllocation,158,5,0,0.3479,0.8492,2.440931302098304,107,39,107,0
mixed,synthetic,,NRU,ProportionalAllocation,158,5,1,0.3305,3.2205,9.744326777609682,384,294,384,79
mixed,synthetic,,NRU,ProportionalAllocation,158,6,0,0.3347,0.7722,2.307140723035554,109,42,109,0
mixed,synthetic,,NRU,ProportionalAllocation,158,6,1,0.3442,2.8044,8.147588611272516,354,263,354,73
mixed,synthetic,,NRU,ProportionalAllocation,158,7,0,0.3354,0.81,2.415026833631485,111,45,111,0
mixed,synthetic,,NRU,ProportionalAllocation,158,7,1,0.3482,2.8454,8.171740379092476,355,263,355,70
mixed,synthetic,,NRU,ProportionalAllocation,158,8,0,0.3345,0.7497,2.241255605381166,107,39,107,0
mixed,synthetic,,NRU,ProportionalAllocation,158,8,1,0.3409,2.9474,8.645937224992666,374,284,374,75
mixed,synthetic,,NRU,ProportionalAllocation,158,9,0,0.318,0.7296,2.2943396226415094,102,35,102,0
mixed,synthetic,,NRU,ProportionalAllocation,158,9,1,0.3272,2.4971,7.631723716381418,322,231,322,66
mixed,synthetic,,SecondChance,GlobalAllocation,158,0,0,0.2842,0.8187,2.8807178043631247,140,,,
mixed,synthetic,,SecondChance,GlobalAllocation,158,0,1,0.2964,0.9057,3.055668016194332,176,,,
mixed,synthetic,,SecondChance,GlobalAllocation,158,1,0,0.2862,0.7918,2.76659678546471,136,,,
mixed,synthetic,,SecondChance,GlobalAllocation,158,1,1,0.2997,0.8638,2.8822155488822156,155,,,
mixed,synthetic,,SecondChance,GlobalAllocation,158,2,0,0.287,0.7976,2.7790940766550523,139,,,
mixed,synthetic,,SecondChance,GlobalAllocation,158,2,1,0.2979,0.8822,2.9613964417589793,161,,,
mixed,synthetic,,SecondChance,GlobalAllocation,158,3,0,0.5677,1.0765,1.896248018319535,133,,,
mixed,synthetic,,SecondChance,GlobalAllocation,158,3,1,0.4614,1.1384,2.4672735153879497,168,,,
mixed,synthetic,,SecondChance,GlobalAllocation,158,4,0,0.2753,0.7923,2.877951325826371,126,,,
mixed,synthetic,,SecondChance,GlobalAllocation,158,4,1,0.3042,0.909,2.9881656804733727,174,,,
mixed,synthetic,,SecondChance,GlobalAllocation,158,5,0,0.2851,0.7821,2.743247983163802,128,,,
mixed,synthetic,,SecondChance,GlobalAllocation,158,5,1,0.2979,0.8846,2.969452836522323,168,,,
mixed,synthetic,,SecondChance,GlobalAllocation,158,6,0,0.2976,0.8083,2.716061827956989,130,,,
mixed,synthetic,,SecondChance,GlobalAllocation,158,6,1,0.4848,0.8724,1.7995049504950495,165,,,
mixed,synthetic,,SecondChance,GlobalAllocation,158,7,0,0.2913,0.8065,2.7686234122897355,134,,,
mixed,synthetic,,SecondChance,GlobalAllocation,158,7,1,0.2981,0.9185,3.081180811808118,181,,,
mixed,synthetic,,SecondChance,GlobalAllocation,158,8,0,0.2918,0.7871,2.697395476353667,129,,,
mixed,synthetic,,SecondChance,GlobalAllocation,158,8,1,0.2963,0.8547,2.884576442794465,162,,,
mixed,synthetic,,SecondChance,GlobalAllocation,158,9,0,0.2888,1.0359,3.5869113573407203,131,,,
mixed,synthetic,,SecondChance,GlobalAllocation,158,9,1,0.3031,1.1217,3.700758825470142,168,,,
mixed,synthetic,,SecondChance,LocalAllocation,158,0,0,0.2839,0.4967,1.7495597041211695,99,20,99,10
mixed,synthetic,,SecondChance,LocalAllocation,158,0,1,0.3145,1.1026,3.5058823529411764,552,473,552,182
mixed,synthetic,,SecondChance,LocalAllocation,158,1,0,0.2819,0.478,1.6956367506207874,99,20,99,12
mixed,synthetic,,SecondChance,LocalAllocation,158,1,1,0.2933,1.0407,3.548244118649847,520,441,520,203
mixed,synthetic,,SecondChance,LocalAllocation,158,2,0,0.2875,0.4893,1.7019130434782608,109,30,109,16
mixed,synthetic,,SecondChance,LocalAllocation,158,2,1,0.2963,1.0432,3.5207559905501182,533,454,533,179
mixed,synthetic,,SecondChance,LocalAllocation,158,3,0,0.2855,0.4881,1.709632224168126,99,20,99,11
mixed,synthetic,,SecondChance,LocalAllocation,158,3,1,0.2955,1.031,3.489001692047377,512,433,512,189
mixed,synthetic,,SecondChance,LocalAllocation,158,4,0,0.276,0.4684,1.6971014492753622,85,6,85,4
mixed,synthetic,,SecondChance,LocalAllocation,158,4,1,0.2929,1.0408,3.5534312051894843,519,440,519,186
mixed,synthetic,,SecondChance,LocalAllocation,158,5,0,0.2851,0.4713,1.6531041739740442,98,19,98,11
mixed,synthetic,,SecondChance,LocalAllocation,158,5,1,0.3429,0.9991,2.9136774569845434,489,410,489,179
mixed,synthetic,,SecondChance,LocalAllocation,158,6,0,0.2868,0.497,1.7329149232914924,102,23,102,18
mixed,synthetic,,SecondChance,LocalAllocation,158,6,1,0.2985,1.0659,3.570854271356784,529,450,529,185
mixed,synthetic,,SecondChance,LocalAllocation,158,7,0,0.2885,0.4924,1.7067590987868284,106,27,106,15
mixed,synthetic,,SecondChance,LocalAllocation,158,7,1,0.2983,1.0481,3.5135769359704994,514,435,514,201
mixed,synthetic,,SecondChance,LocalAllocation,158,8,0,0.2889,0.4947,1.7123572170301142,100,21,100,15
mixed,synthetic,,SecondChance,LocalAllocation,158,8,1,0.2951,1.0851,3.677058624195188,518,439,518,184
mixed,synthetic,,SecondChance,LocalAllocation,158,9,0,0.2816,0.49,1.7400568181818181,94,15,94,10
mixed,synthetic,,SecondChance,LocalAllocation,158,9,1,0.3009,1.0085,3.3516118311731473,470,391,470,181
mixed,synthetic,,SecondChance,ProportionalAllocation,158,0,0,0.2869,0.5186,1.807598466364587,121,53,121,28
mixed,synthetic,,SecondChance,ProportionalAllocation,158,0,1,0.2938,0.9259,3.1514635806671203,398,308,398,130
mixed,synthetic,,SecondChance,ProportionalAllocation,158,1,0,0.2901,0.5083,1.7521544295070666,105,38,105,25
mixed,synthetic,,SecondChance,ProportionalAllocation,158,1,1,0.3028,0.882,2.912813738441215,359,268,359,148
mixed,synthetic,,SecondChance,ProportionalAllocation,158,2,0,0.2848,0.5243,1.840941011235955,118,52,118,23
mixed,synthetic,,SecondChance,ProportionalAllocation,158,2,1,0.2939,0.8853,3.0122490643075874,366,274,366,134
mixed,synthetic,,SecondChance,ProportionalAllocation,158,3,0,0.283,0.4962,1.753356890459364,116,47,116,24
mixed,synthetic,,SecondChance,ProportionalAllocation,158,3,1,0.2966,0.8943,3.0151719487525286,393,304,393,163
mixed,synthetic,,SecondChance,ProportionalAllocation,158,4,0,0.2761,0.4754,1.7218399130749729,97,29,97,12
mixed,synthetic,,SecondChance,ProportionalAllocation,158,4,1,0.2935,0.8782,2.9921635434412264,381,291,381,151
mixed,synthetic,,SecondChance,ProportionalAllocation,158,5,0,0.2835,0.4919,1.7350970017636684,105,37,105,18
mixed,synthetic,,SecondChance,ProportionalAllocation,158,5,1,0.2958,0.878,2.9682217714672077,370,280,370,143
mixed,synthetic,,SecondChance,ProportionalAllocation,158,6,0,0.2895,0.5023,1.7350604490500863,120,53,120,29
mixed,synthetic,,SecondChance,ProportionalAllocation,158,6,1,0.2962,0.8688,2.9331532748143148,371,280,371,139
mixed,synthetic,,SecondChance,ProportionalAllocation,158,7,0,0.2932,0.5203,1.774556616643929,119,53,119,27
mixed,synthetic,,SecondChance,ProportionalAllocation,158,7,1,0.3008,0.8445,2.8075132978723403,334,242,334,135
mixed,synthetic,,SecondChance,ProportionalAllocation,158,8,0,0.2859,0.5981,2.091990206365862,112,44,112,22
mixed,synthetic,,SecondChance,ProportionalAllocation,158,8,1,0.2906,0.9796,3.370956641431521,362,272,362,133
mixed,synthetic,,SecondChance,ProportionalAllocation,158,9,0,0.2807,0.4904,1.7470609191307445,106,39,106,22
mixed,synthetic,,SecondChance,ProportionalAllocation,158,9,1,0.2969,0.8425,2.837655776355675,353,262,353,151
mixed,synthetic,,WSClock,GlobalAllocation,158,0,0,0.286,1.0327,3.610839160839161,134,,,
mixed,synthetic,,WSClock,GlobalAllocation,158,0,1,0.2922,1.3619,4.660848733744011,198,,,
mixed,synthetic,,WSClock,GlobalAllocation,158,1,0,0.2859,1.8079,6.323539699195523,137,,,
mixed,synthetic,,WSClock,GlobalAllocation,158,1,1,0.2982,2.4569,8.239101274312542,204,,,
mixed,synthetic,,WSClock,GlobalAllocation,158,2,0,0.2882,1.1042,3.8313671061762666,136,,,
mixed,synthetic,,WSClock,GlobalAllocation,158,2,1,0.2937,1.6374,5.575076608784474,198,,,
mixed,synthetic,,WSClock,GlobalAllocation,158,3,0,0.2854,1.4504,5.0819901892081285,128,,,
mixed,synthetic,,WSClock,GlobalAllocation,158,3,1,0.2971,1.2852,4.325816223493773,186,,,
mixed,synthetic,,WSClock,GlobalAllocation,158,4,0,0.28,1.2339,4.406785714285714,120,,,
mixed,synthetic,,WSClock,GlobalAllocation,158,4,1,0.2942,1.0585,3.597892590074779,154,,,
mixed,synthetic,,WSClock,GlobalAllocation,158,5,0,0.2815,1.3181,4.682415630550621,129,,,
