workload_label,workload_kind,trace_name,algorithm,allocation_policy,memory_frames,repetition_id,process_id,t_isolated_ms,t_shared_ms,slowdown,page_faults,replacements,disk_reads,disk_writes
streaming,synthetic,,FIFO,LocalAllocation,272,0,1,0.2069,0.5701,2.7554374093765106,505,369,505,171
streaming,synthetic,,FIFO,LocalAllocation,272,1,0,0.3944,1.1714,2.970081135902637,472,336,472,185
streaming,synthetic,,FIFO,LocalAllocation,272,1,1,0.4167,1.2874,3.0895128389728823,582,446,582,208
streaming,synthetic,,FIFO,LocalAllocation,272,2,0,0.1901,0.4525,2.380326144134666,361,225,361,119
streaming,synthetic,,FIFO,LocalAllocation,272,2,1,0.1997,0.5306,2.656985478217326,502,366,502,174
streaming,synthetic,,FIFO,LocalAllocation,272,3,0,0.1968,0.4893,2.486280487804878,408,272,408,152
streaming,synthetic,,FIFO,LocalAllocation,272,3,1,0.1974,0.5536,2.8044579533941234,529,393,529,176
streaming,synthetic,,FIFO,LocalAllocation,272,4,0,0.2106,0.4935,2.343304843304843,419,283,419,155
streaming,synthetic,,FIFO,LocalAllocation,272,4,1,0.2087,0.5449,2.610924772400575,494,358,494,195
streaming,synthetic,,FIFO,LocalAllocation,272,5,0,0.359,0.5965,1.6615598885793872,350,214,350,137
streaming,synthetic,,FIFO,LocalAllocation,272,5,1,0.3994,0.6853,1.7158237356034052,470,334,470,160
streaming,synthetic,,FIFO,LocalAllocation,272,6,0,0.1968,0.5096,2.589430894308943,399,263,399,145
streaming,synthetic,,FIFO,LocalAllocation,272,6,1,0.2055,0.557,2.710462287104623,488,352,488,172
streaming,synthetic,,FIFO,LocalAllocation,272,7,0,0.2002,0.46,2.2977022977022976,324,188,324,115
streaming,synthetic,,FIFO,LocalAllocation,272,7,1,0.2081,0.6248,3.0024026910139354,607,471,607,215
streaming,synthetic,,FIFO,LocalAllocation,272,8,0,0.1982,0.511,2.5782038345105955,408,272,408,140
streaming,synthetic,,FIFO,LocalAllocation,272,8,1,0.2071,0.5344,2.580395943988411,450,314,450,156
streaming,synthetic,,FIFO,LocalAllocation,272,9,0,0.2002,0.4834,2.4145854145854146,356,220,356,142
streaming,synthetic,,FIFO,LocalAllocation,272,9,1,0.209,0.5816,2.782775119617225,522,386,522,193
streaming,synthetic,,FIFO,ProportionalAllocation,272,0,0,0.1996,0.5517,2.7640280561122244,470,342,470,166
streaming,synthetic,,FIFO,ProportionalAllocation,272,0,1,0.211,0.5466,2.5905213270142182,438,294,438,152
streaming,synthetic,,FIFO,ProportionalAllocation,272,1,0,0.2013,0.555,2.7570789865871834,480,352,480,186
streaming,synthetic,,FIFO,ProportionalAllocation,272,1,1,0.2116,0.4957,2.3426275992438566,390,246,390,154
streaming,synthetic,,FIFO,ProportionalAllocation,272,2,0,0.2022,0.5475,2.707715133531157,470,342,470,163
streaming,synthetic,,FIFO,ProportionalAllocation,272,2,1,0.2048,0.5161,2.52001953125,420,276,420,152
streaming,synthetic,,FIFO,ProportionalAllocation,272,3,0,0.2008,0.5281,2.629980079681275,424,296,424,159
streaming,synthetic,,FIFO,ProportionalAllocation,272,3,1,0.205,0.5277,2.5741463414634147,440,296,440,153
streaming,synthetic,,FIFO,ProportionalAllocation,272,4,0,0.2033,0.5395,2.6537137235612396,460,332,460,173
streaming,synthetic,,FIFO,ProportionalAllocation,272,4,1,0.2102,0.5395,2.5666032350142722,452,308,452,171
streaming,synthetic,,FIFO,ProportionalAllocation,272,5,0,0.2027,0.5282,2.605821410952146,430,302,430,168
streaming,synthetic,,FIFO,ProportionalAllocation,272,5,1,0.2051,0.5132,2.5021940516821064,417,273,417,150
streaming,synthetic,,FIFO,ProportionalAllocation,272,6,0,0.4068,1.0762,2.645526057030482,403,275,403,147
streaming,synthetic,,FIFO,ProportionalAllocation,272,6,1,0.3861,1.0814,2.8008288008288007,423,279,423,147
streaming,synthetic,,FIFO,ProportionalAllocation,272,7,0,0.199,0.5356,2.691457286432161,446,318,446,173
streaming,synthetic,,FIFO,ProportionalAllocation,272,7,1,0.2077,0.608,2.927298988926336,572,428,572,202
streaming,synthetic,,FIFO,ProportionalAllocation,272,8,0,0.1992,0.5555,2.7886546184738954,470,342,470,174
streaming,synthetic,,FIFO,ProportionalAllocation,272,8,1,0.2081,0.5328,2.560307544449784,445,301,445,151
streaming,synthetic,,FIFO,ProportionalAllocation,272,9,0,0.2005,0.5401,2.6937655860349126,453,325,453,174
streaming,synthetic,,FIFO,ProportionalAllocation,272,9,1,0.2175,0.556,2.55632183908046,482,338,482,177
streaming,synthetic,,LRU,GlobalAllocation,272,0,0,0.3287,0.9066,2.7581381198661394,401,,,
streaming,synthetic,,LRU,GlobalAllocation,272,0,1,0.3389,1.0984,3.2410740631454704,471,,,
streaming,synthetic,,LRU,GlobalAllocation,272,1,0,0.327,0.9404,2.8758409785932724,432,,,
streaming,synthetic,,LRU,GlobalAllocation,272,1,1,0.3332,1.0876,3.2641056422569026,498,,,
streaming,synthetic,,LRU,GlobalAllocation,272,2,0,0.3227,0.8921,2.7644871397582893,399,,,
streaming,synthetic,,LRU,GlobalAllocation,272,2,1,0.6094,1.0685,1.7533639645553003,429,,,
streaming,synthetic,,LRU,GlobalAllocation,272,3,0,0.3266,0.9498,2.908144519289651,440,,,
streaming,synthetic,,LRU,GlobalAllocation,272,3,1,0.3331,1.0416,3.1269888922245572,440,,,
streaming,synthetic,,LRU,GlobalAllocation,272,4,0,0.3201,0.9032,2.821618244298657,410,,,
streaming,synthetic,,LRU,GlobalAllocation,272,4,1,0.3342,1.0768,3.222022740873728,508,,,
streaming,synthetic,,LRU,GlobalAllocation,272,5,0,0.3206,0.9112,2.842170929507174,415,,,
streaming,synthetic,,LRU,GlobalAllocation,272,5,1,0.3339,1.0716,3.2093441150044923,466,,,
streaming,synthetic,,LRU,GlobalAllocation,272,6,0,0.3204,0.8876,2.770287141073658,387,,,
streaming,synthetic,,LRU,GlobalAllocation,272,6,1,0.3299,1.0727,3.2515913913307064,476,,,
streaming,synthetic,,LRU,GlobalAllocation,272,7,0,0.3227,0.9796,3.03563681437868,404,,,
streaming,synthetic,,LRU,GlobalAllocation,272,7,1,0.3335,1.0834,3.248575712143928,494,,,
streaming,synthetic,,LRU,GlobalAllocation,272,8,0,0.3247,0.8547,2.6322759470280257,367,,,
streaming,synthetic,,LRU,GlobalAllocation,272,8,1,0.3389,1.0491,3.0956034228385954,427,,,
streaming,synthetic,,LRU,GlobalAllocation,272,9,0,0.3246,0.862,2.655576093653728,362,,,
streaming,synthetic,,LRU,GlobalAllocation,272,9,1,0.3328,1.0864,3.264423076923077,464,,,
streaming,synthetic,,LRU,LocalAllocation,272,0,0,0.3182,0.694,2.1810182275298553,426,290,426,135
streaming,synthetic,,LRU,LocalAllocation,272,0,1,0.3706,0.7357,1.985159201295197,480,344,480,131
streaming,synthetic,,LRU,LocalAllocation,272,1,0,0.3242,0.691,2.1314003701418875,437,301,437,147
streaming,synthetic,,LRU,LocalAllocation,272,1,1,0.3291,0.7564,2.298389547250076,540,404,540,171
streaming,synthetic,,LRU,LocalAllocation,272,2,0,0.3194,0.638,1.997495303694427,367,231,367,114
streaming,synthetic,,LRU,LocalAllocation,272,2,1,0.33,0.7232,2.1915151515151514,497,361,497,144
streaming,synthetic,,LRU,LocalAllocation,272,3,0,0.3256,0.6243,1.9173832923832923,341,205,341,106
streaming,synthetic,,LRU,LocalAllocation,272,3,1,0.6017,0.709,1.17832807046701,471,335,471,140
streaming,synthetic,,LRU,LocalAllocation,272,4,0,0.3218,0.6804,2.1143567433188317,394,258,394,103
streaming,synthetic,,LRU,LocalAllocation,272,4,1,0.3338,0.7647,2.29089275014979,527,391,527,170
streaming,synthetic,,LRU,LocalAllocation,272,5,0,0.3165,0.7114,2.247709320695103,448,312,448,155
streaming,synthetic,,LRU,LocalAllocation,272,5,1,0.3313,0.7338,2.214910956836704,485,349,485,145
streaming,synthetic,,LRU,LocalAllocation,272,6,0,0.3272,0.6982,2.1338630806845966,360,224,360,109
streaming,synthetic,,LRU,LocalAllocation,272,6,1,0.3295,0.8267,2.5089529590288318,546,410,546,160
streaming,synthetic,,LRU,LocalAllocation,272,7,0,0.3231,0.6334,1.9603837821108017,338,202,338,106
streaming,synthetic,,LRU,LocalAllocation,272,7,1,0.3312,0.7767,2.345108695652174,563,427,563,178
streaming,synthetic,,LRU,LocalAllocation,272,8,0,0.3152,0.6644,2.1078680203045685,360,224,360,100
streaming,synthetic,,LRU,LocalAllocation,272,8,1,0.3297,0.7429,2.2532605398847436,489,353,489,127
streaming,synthetic,,LRU,LocalAllocation,272,9,0,0.6935,1.3209,1.9046863734679165,346,210,346,101
streaming,synthetic,,LRU,LocalAllocation,272,9,1,0.649,1.5052,2.319260400616333,498,362,498,175
streaming,synthetic,,LRU,ProportionalAllocation,272,0,0,0.3158,0.7155,2.265674477517416,461,333,461,143
streaming,synthetic,,LRU,ProportionalAllocation,272,0,1,0.3349,0.7071,2.1113765303075547,447,303,447,120
streaming,synthetic,,LRU,ProportionalAllocation,272,1,0,0.6388,1.4675,2.2972761427676893,497,369,497,173
streaming,synthetic,,LRU,ProportionalAllocation,272,1,1,0.344,1.4191,4.125290697674418,459,315,459,146
streaming,synthetic,,LRU,ProportionalAllocation,272,2,0,0.3188,0.6806,2.1348808030112925,397,269,397,126
streaming,synthetic,,LRU,ProportionalAllocation,272,2,1,0.334,0.7044,2.1089820359281437,438,294,438,128
streaming,synthetic,,LRU,ProportionalAllocation,272,3,0,0.3221,0.721,2.23843526855014,447,319,447,139
streaming,synthetic,,LRU,ProportionalAllocation,272,3,1,0.3419,0.6988,2.0438724773325534,438,294,438,131
streaming,synthetic,,LRU,ProportionalAllocation,272,4,0,0.3785,0.972,2.5680317040951124,487,359,487,132
streaming,synthetic,,LRU,ProportionalAllocation,272,4,1,0.3346,0.9294,2.7776449491930664,453,309,453,149
streaming,synthetic,,LRU,ProportionalAllocation,272,5,0,0.3812,1.4291,3.7489506820566634,524,396,524,183
streaming,synthetic,,LRU,ProportionalAllocation,272,5,1,0.3594,1.3156,3.6605453533667225,426,282,426,130
streaming,synthetic,,LRU,ProportionalAllocation,272,6,0,0.3232,0.8086,2.5018564356435644,413,285,413,132
streaming,synthetic,,LRU,ProportionalAllocation,272,6,1,0.3553,0.8278,2.32986208837602,467,323,467,135
streaming,synthetic,,LRU,ProportionalAllocation,272,7,0,0.3208,0.6676,2.0810473815461346,389,261,389,132
streaming,synthetic,,LRU,ProportionalAllocation,272,7,1,0.3435,0.7311,2.1283842794759824,499,355,499,149
streaming,synthetic,,LRU,ProportionalAllocation,272,8,0,0.6931,1.4026,2.0236618092627325,430,302,430,131
streaming,synthetic,,LRU,ProportionalAllocation,272,8,1,0.7175,1.3929,1.9413240418118467,438,294,438,109
streaming,synthetic,,LRU,ProportionalAllocation,272,9,0,0.3557,1.2033,3.3829069440539783,427,299,427,136
streaming,synthetic,,LRU,ProportionalAllocation,272,9,1,0.3795,1.2506,3.2953886693017127,470,326,470,165
streaming,synthetic,,NRU,GlobalAllocation,272,0,0,0.3671,9.8053,26.710160719150096,417,,,
streaming,synthetic,,NRU,GlobalAllocation,272,0,1,0.3655,10.3953,28.441313269493843,430,,,
streaming,synthetic,,NRU,GlobalAllocation,272,1,0,0.3516,7.153,20.344141069397043,389,,,
streaming,synthetic,,NRU,GlobalAllocation,272,1,1,0.3735,9.5814,25.65301204819277,479,,,
streaming,synthetic,,NRU,GlobalAllocation,272,2,0,0.349,7.6876,22.027507163323783,386,,,
streaming,synthetic,,NRU,GlobalAllocation,272,2,1,0.3593,8.2539,22.972168104647928,378,,,
streaming,synthetic,,NRU,GlobalAllocation,272,3,0,0.3629,7.3033,20.1248277762469,392,,,
streaming,synthetic,,NRU,GlobalAllocation,272,3,1,0.3683,8.5329,23.168341026337224,444,,,
streaming,synthetic,,NRU,GlobalAllocation,272,4,0,0.3475,8.0084,23.045755395683454,404,,,
streaming,synthetic,,NRU,GlobalAllocation,272,4,1,0.3611,8.4372,23.365272777623925,435,,,
streaming,synthetic,,NRU,GlobalAllocation,272,5,0,0.3503,6.2747,17.912360833571224,364,,,
streaming,synthetic,,NRU,GlobalAllocation,272,5,1,0.3554,9.2279,25.964828362408554,459,,,
streaming,synthetic,,NRU,GlobalAllocation,272,6,0,0.3581,6.9133,19.305501256632226,366,,,
streaming,synthetic,,NRU,GlobalAllocation,272,6,1,0.395,7.7134,19.527594936708862,401,,,
streaming,synthetic,,NRU,GlobalAllocation,272,7,0,0.3635,7.7695,21.37414030261348,396,,,
streaming,synthetic,,NRU,GlobalAllocation,272,7,1,0.3733,7.656,20.508974015537103,418,,,
streaming,synthetic,,NRU,GlobalAllocation,272,8,0,0.3476,6.8202,19.620828538550057,375,,,
streaming,synthetic,,NRU,GlobalAllocation,272,8,1,0.3579,8.6369,24.1321598211791,423,,,
streaming,synthetic,,NRU,GlobalAllocation,272,9,0,0.3539,7.9368,22.426674201751908,407,,,
streaming,synthetic,,NRU,GlobalAllocation,272,9,1,0.3629,7.694,21.201432901625793,404,,,
streaming,synthetic,,NRU,LocalAllocation,272,0,0,0.3608,3.4565,9.58009977827051,371,235,371,14
streaming,synthetic,,NRU,LocalAllocation,272,0,1,0.3641,4.5256,12.429552320790991,458,322,458,52
streaming,synthetic,,NRU,LocalAllocation,272,1,0,0.3526,3.421,9.702212138400453,365,229,365,32
streaming,synthetic,,NRU,LocalAllocation,272,1,1,0.3595,4.841,13.465924895688456,487,351,487,63
streaming,synthetic,,NRU,LocalAllocation,272,2,0,0.3491,3.3665,9.64336866227442,365,229,365,18
streaming,synthetic,,NRU,LocalAllocation,272,2,1,0.3559,4.388,12.329305984827199,454,318,454,47
streaming,synthetic,,NRU,LocalAllocation,272,3,0,0.3469,3.0131,8.685788411646007,336,200,336,15
streaming,synthetic,,NRU,LocalAllocation,272,3,1,0.357,4.8481,13.580112044817927,487,351,487,53
streaming,synthetic,,NRU,LocalAllocation,272,4,0,0.3475,3.3882,9.75021582733813,363,227,363,15
streaming,synthetic,,NRU,LocalAllocation,272,4,1,0.3696,5.109,13.823051948051948,506,370,506,65
streaming,synthetic,,NRU,LocalAllocation,272,5,0,0.3531,3.463,9.807419994335882,369,233,369,26
streaming,synthetic,,NRU,LocalAllocation,272,5,1,0.3746,4.5063,12.029631607047518,458,322,458,34
streaming,synthetic,,NRU,LocalAllocation,272,6,0,0.3466,2.962,8.545874206578189,334,198,334,5
streaming,synthetic,,NRU,LocalAllocation,272,6,1,0.3568,4.4643,12.512051569506726,459,323,459,51
streaming,synthetic,,NRU,LocalAllocation,272,7,0,0.3609,2.7302,7.564976447769466,316,180,316,13
streaming,synthetic,,NRU,LocalAllocation,272,7,1,0.3613,5.0856,14.075837254359259,509,373,509,64
streaming,synthetic,,NRU,LocalAllocation,272,8,0,0.345,3.4584,10.024347826086956,374,238,374,10
streaming,synthetic,,NRU,LocalAllocation,272,8,1,0.3553,3.9491,11.114832535885167,417,281,417,25
streaming,synthetic,,NRU,LocalAllocation,272,9,0,0.3566,2.987,8.37633202467751,335,199,335,27
streaming,synthetic,,NRU,LocalAllocation,272,9,1,0.3769,5.1585,13.686654284956221,510,374,510,75
streaming,synthetic,,NRU,ProportionalAllocation,272,0,0,0.343,4.185,12.201166180758017,444,316,444,32
streaming,synthetic,,NRU,ProportionalAllocation,272,0,1,0.3606,3.8883,10.782861896838602,399,255,399,26
streaming,synthetic,,NRU,ProportionalAllocation,272,1,0,0.3522,5.4306,15.419080068143101,455,327,455,50
streaming,synthetic,,NRU,ProportionalAllocation,272,1,1,0.3514,5.596,15.924871940808195,432,288,432,48
streaming,synthetic,,NRU,ProportionalAllocation,272,2,0,0.3672,3.8329,10.43818082788671,410,282,410,37
streaming,synthetic,,NRU,ProportionalAllocation,272,2,1,0.3547,3.5935,10.131096701437835,379,235,379,24
streaming,synthetic,,NRU,ProportionalAllocation,272,3,0,0.3533,3.6999,10.47240305689216,402,274,402,46
streaming,synthetic,,NRU,ProportionalAllocation,272,3,1,0.3648,4.0231,11.028234649122806,412,268,412,29
streaming,synthetic,,NRU,ProportionalAllocation,272,4,0,0.9278,7.304,7.872386290148739,463,335,463,39
streaming,synthetic,,NRU,ProportionalAllocation,272,4,1,0.3641,5.9356,16.30211480362538,428,284,428,47
streaming,synthetic,,NRU,ProportionalAllocation,272,5,0,0.3477,4.2758,12.297382801265458,444,316,444,47
streaming,synthetic,,NRU,ProportionalAllocation,272,5,1,0.3596,3.9613,11.015850945494995,403,259,403,18
streaming,synthetic,,NRU,ProportionalAllocation,272,6,0,0.3665,6.5777,17.947339699863573,432,304,432,23
streaming,synthetic,,NRU,ProportionalAllocation,272,6,1,0.3746,6.3965,17.075547250400426,410,266,410,31
streaming,synthetic,,NRU,ProportionalAllocation,272,7,0,0.3686,3.534,9.587628865979381,385,257,385,28
streaming,synthetic,,NRU,ProportionalAllocation,272,7,1,0.3698,4.4593,12.05868036776636,450,306,450,48
streaming,synthetic,,NRU,ProportionalAllocation,272,8,0,0.3513,4.3823,12.47452319954455,462,334,462,29
streaming,synthetic,,NRU,ProportionalAllocation,272,8,1,0.3582,3.6381,10.156616415410385,379,235,379,12
streaming,synthetic,,NRU,ProportionalAllocation,272,9,0,0.3505,3.6457,10.401426533523537,393,265,393,40
streaming,synthetic,,NRU,ProportionalAllocation,272,9,1,0.362,4.1807,11.54889502762431,424,280,424,45
streaming,synthetic,,SecondChance,GlobalAllocation,272,0,0,0.349,1.5967,4.5750716332378225,401,,,
streaming,synthetic,,SecondChance,GlobalAllocation,272,0,1,0.369,1.8804,5.095934959349593,442,,,
streaming,synthetic,,SecondChance,GlobalAllocation,272,1,0,0.3421,1.6686,4.877521192633733,428,,,
streaming,synthetic,,SecondChance,GlobalAllocation,272,1,1,0.3685,2.0564,5.580461329715061,496,,,
streaming,synthetic,,SecondChance,GlobalAllocation,272,2,0,0.3484,1.5386,4.416188289322617,398,,,
streaming,synthetic,,SecondChance,GlobalAllocation,272,2,1,0.3702,1.8559,5.013236088600756,434,,,
streaming,synthetic,,SecondChance,GlobalAllocation,272,3,0,0.3483,1.5189,4.360895779500431,392,,,
streaming,synthetic,,SecondChance,GlobalAllocation,272,3,1,0.3728,1.9295,5.175697424892704,457,,,
streaming,synthetic,,SecondChance,GlobalAllocation,272,4,0,0.3442,1.4812,4.303312027890761,373,,,
streaming,synthetic,,SecondChance,GlobalAllocation,272,4,1,0.3685,2.0874,5.6645861601085485,500,,,
streaming,synthetic,,SecondChance,GlobalAllocation,272,5,0,0.3636,1.6131,4.436468646864687,407,,,
streaming,synthetic,,SecondChance,GlobalAllocation,272,5,1,0.3713,1.9005,5.118502558577969,458,,,
streaming,synthetic,,SecondChance,GlobalAllocation,272,6,0,0.402,2.1628,5.380099502487562,381,,,
streaming,synthetic,,SecondChance,GlobalAllocation,272,6,1,0.4018,2.5764,6.412145345943255,449,,,
streaming,synthetic,,SecondChance,GlobalAllocation,272,7,0,0.3487,1.5811,4.534270146257528,405,,,
streaming,synthetic,,SecondChance,GlobalAllocation,272,7,1,0.3729,2.0662,5.540895682488602,510,,,
streaming,synthetic,,SecondChance,GlobalAllocation,272,8,0,0.3442,1.4302,4.15514235909355,368,,,
streaming,synthetic,,SecondChance,GlobalAllocation,272,8,1,0.3734,1.9374,5.188537761114087,461,,,
streaming,synthetic,,SecondChance,GlobalAllocation,272,9,0,0.3445,1.6125,4.680696661828737,405,,,
streaming,synthetic,,SecondChance,GlobalAllocation,272,9,1,0.3731,1.894,5.07638702760654,457,,,
streaming,synthetic,,SecondChance,LocalAllocation,272,0,0,0.3407,0.9322,2.736131493982976,388,252,388,120
streaming,synthetic,,SecondChance,LocalAllocation,272,0,1,0.3699,1.093,2.95485266288186,480,344,480,136
streaming,synthetic,,SecondChance,LocalAllocation,272,1,0,0.3439,1.026,2.983425414364641,424,288,424,136
streaming,synthetic,,SecondChance,LocalAllocation,272,1,1,0.3732,1.1365,3.045284030010718,502,366,502,152
streaming,synthetic,,SecondChance,LocalAllocation,272,2,0,0.3429,0.9865,2.8769320501603968,436,300,436,130
streaming,synthetic,,SecondChance,LocalAllocation,272,2,1,0.44,1.1147,2.5334090909090907,522,386,522,157
streaming,synthetic,,SecondChance,LocalAllocation,272,3,0,0.3445,0.9077,2.634833091436865,376,240,376,115
streaming,synthetic,,SecondChance,LocalAllocation,272,3,1,0.3674,1.0907,2.9686989657049536,495,359,495,157
streaming,synthetic,,SecondChance,LocalAllocation,272,4,0,0.3486,0.8695,2.4942627653471026,346,210,346,91
streaming,synthetic,,SecondChance,LocalAllocation,272,4,1,0.3736,1.1089,2.9681477516059958,509,373,509,171
streaming,synthetic,,SecondChance,LocalAllocation,272,5,0,0.3412,1.0027,2.938745603751465,424,288,424,154
streaming,synthetic,,SecondChance,LocalAllocation,272,5,1,0.3641,1.0578,2.9052458115902224,469,333,469,144
streaming,synthetic,,SecondChance,LocalAllocation,272,6,0,0.345,0.8851,2.5655072463768116,353,217,353,109
streaming,synthetic,,SecondChance,LocalAllocation,272,6,1,0.3681,1.1022,2.9942950285248573,492,356,492,151
streaming,synthetic,,SecondChance,LocalAllocation,272,7,0,0.3488,0.8751,2.508887614678899,341,205,341,100
streaming,synthetic,,SecondChance,LocalAllocation,272,7,1,0.3748,1.2301,3.282017075773746,571,435,571,186
streaming,synthetic,,SecondChance,LocalAllocation,272,8,0,0.347,0.9408,2.7112391930835735,391,255,391,114
streaming,synthetic,,SecondChance,LocalAllocation,272,8,1,0.3682,1.0787,2.929657794676806,482,346,482,140
streaming,synthetic,,SecondChance,LocalAllocation,272,9,0,0.3447,0.9265,2.6878445024659126,375,239,375,119
streaming,synthetic,,SecondChance,LocalAllocation,272,9,1,0.3711,1.1136,3.0008084074373484,504,368,504,173
streaming,synthetic,,SecondChance,ProportionalAllocation,272,0,0,0.3393,1.0114,2.9808429118773945,453,325,453,142
streaming,synthetic,,SecondChance,ProportionalAllocation,272,0,1,0.3944,1.0128,2.5679513184584177,434,290,434,116
streaming,synthetic,,SecondChance,ProportionalAllocation,272,1,0,0.3432,1.2147,3.539335664335664,530,402,530,181
streaming,synthetic,,SecondChance,ProportionalAllocation,272,1,1,0.35,1.1249,3.214,446,302,446,151
streaming,synthetic,,SecondChance,ProportionalAllocation,272,2,0,0.347,1.0182,2.9342939481268013,456,328,456,148
streaming,synthetic,,SecondChance,ProportionalAllocation,272,2,1,0.3688,1.0052,2.725596529284165,438,294,438,130
streaming,synthetic,,SecondChance,ProportionalAllocation,272,3,0,0.3495,1.0127,2.8975679542203148,431,303,431,139
streaming,synthetic,,SecondChance,ProportionalAllocation,272,3,1,0.3707,1.0339,2.789047747504721,440,296,440,126
streaming,synthetic,,SecondChance,ProportionalAllocation,272,4,0,0.3417,1.0173,2.977172958735733,447,319,447,145
streaming,synthetic,,SecondChance,ProportionalAllocation,272,4,1,0.3703,1.0171,2.7466918714555764,430,286,430,139
streaming,synthetic,,SecondChance,ProportionalAllocation,272,5,0,0.3441,1.0607,3.0825341470502763,470,342,470,159
streaming,synthetic,,SecondChance,ProportionalAllocation,272,5,1,0.3672,0.9964,2.713507625272331,428,284,428,131
streaming,synthetic,,SecondChance,ProportionalAllocation,272,6,0,0.3451,0.9911,2.87192118226601,430,302,430,146
streaming,synthetic,,SecondChance,ProportionalAllocation,272,6,1,0.3695,1.0024,2.7128552097428957,414,270,414,117
streaming,synthetic,,SecondChance,ProportionalAllocation,272,7,0,0.3424,0.9423,2.7520443925233646,395,267,395,123
streaming,synthetic,,SecondChance,ProportionalAllocation,272,7,1,0.3662,1.1736,3.204806116876024,537,393,537,169
streaming,synthetic,,SecondChance,ProportionalAllocation,272,8,0,0.3502,1.0136,2.894346087949743,441,313,441,141
streaming,synthetic,,SecondChance,ProportionalAllocation,272,8,1,0.3751,1.0023,2.6720874433484405,427,283,427,119
streaming,synthetic,,SecondChance,ProportionalAllocation,272,9,0,0.3462,0.9754,2.8174465626805314,407,279,407,125
streaming,synthetic,,SecondChance,ProportionalAllocation,272,9,1,0.3705,1.0368,2.7983805668016193,450,306,450,161
streaming,synthetic,,WSClock,GlobalAllocation,272,0,0,0.3459,3.9041,11.286788089043077,411,,,
streaming,synthetic,,WSClock,GlobalAllocation,272,0,1,0.3766,4.8278,12.8194370685077,412,,,
streaming,synthetic,,WSClock,GlobalAllocation,272,1,0,0.3151,5.7359,18.203427483338622,391,,,
streaming,synthetic,,WSClock,GlobalAllocation,272,1,1,0.3499,7.7376,22.113746784795655,491,,,
streaming,synthetic,,WSClock,GlobalAllocation,272,2,0,0.3083,4.2522,13.792409990269219,393,,,
streaming,synthetic,,WSClock,GlobalAllocation,272,2,1,0.3346,4.4414,13.273759713090257,392,,,
streaming,synthetic,,WSClock,GlobalAllocation,272,3,0,0.3453,4.6383,13.432667245873153,375,,,
streaming,synthetic,,WSClock,GlobalAllocation,272,3,1,0.3682,6.5177,17.70152091254753,452,,,
streaming,synthetic,,WSClock,GlobalAllocation,272,4,0,0.3439,6.5624,19.082291363768537,454,,,
streaming,synthetic,,WSClock,GlobalAllocation,272,4,1,0.379,7.2023,19.003430079155674,455,,,
streaming,synthetic,,WSClock,GlobalAllocation,272,5,0,0.3292,4.0256,12.228432563791008,364,,,
streaming,synthetic,,WSClock,GlobalAllocation,272,5,1,0.3616,6.3914,17.67533185840708,462,,,
