mode,process_id,workload_name,algorithm,allocation_policy,memory_frames,repetition_id,duration_ns,metadata,duration_ms
shared_total,,high_locality,FIFO,GlobalAllocation,110,8,1420100,{'interleave': 'random'},1.4201
shared,0,high_locality,FIFO,GlobalAllocation,110,8,487600,{'interleave': 'random'},0.4876
shared,1,high_locality,FIFO,GlobalAllocation,110,8,599800,{'interleave': 'random'},0.5998
shared_total,,high_locality,FIFO,GlobalAllocation,110,9,1395700,{'interleave': 'random'},1.3957
shared,0,high_locality,FIFO,GlobalAllocation,110,9,478200,{'interleave': 'random'},0.4782
shared,1,high_locality,FIFO,GlobalAllocation,110,9,593800,{'interleave': 'random'},0.5938
shared_total,,high_locality,FIFO,LocalAllocation,110,0,1063600,{'interleave': 'random'},1.0636
shared,0,high_locality,FIFO,LocalAllocation,110,0,370800,{'interleave': 'random'},0.3708
shared,1,high_locality,FIFO,LocalAllocation,110,0,371100,{'interleave': 'random'},0.3711
shared_total,,high_locality,FIFO,LocalAllocation,110,1,1031900,{'interleave': 'random'},1.0319
shared,0,high_locality,FIFO,LocalAllocation,110,1,354400,{'interleave': 'random'},0.3544
shared,1,high_locality,FIFO,LocalAllocation,110,1,362500,{'interleave': 'random'},0.3625
shared_total,,high_locality,FIFO,LocalAllocation,110,2,1091400,{'interleave': 'random'},1.0914
shared,0,high_locality,FIFO,LocalAllocation,110,2,369500,{'interleave': 'random'},0.3695
shared,1,high_locality,FIFO,LocalAllocation,110,2,376900,{'interleave': 'random'},0.3769
shared_total,,high_locality,FIFO,LocalAllocation,110,3,1052500,{'interleave': 'random'},1.0525
shared,0,high_locality,FIFO,LocalAllocation,110,3,365400,{'interleave': 'random'},0.3654
shared,1,high_locality,FIFO,LocalAllocation,110,3,361400,{'interleave': 'random'},0.3614
shared_total,,high_locality,FIFO,LocalAllocation,110,4,1131300,{'interleave': 'random'},1.1313
shared,0,high_locality,FIFO,LocalAllocation,110,4,370300,{'interleave': 'random'},0.3703
shared,1,high_locality,FIFO,LocalAllocation,110,4,435700,{'interleave': 'random'},0.4357
shared_total,,high_locality,FIFO,LocalAllocation,110,5,1021300,{'interleave': 'random'},1.0213
shared,0,high_locality,FIFO,LocalAllocation,110,5,351300,{'interleave': 'random'},0.3513
shared,1,high_locality,FIFO,LocalAllocation,110,5,355500,{'interleave': 'random'},0.3555
shared_total,,high_locality,FIFO,LocalAllocation,110,6,1039500,{'interleave': 'random'},1.0395
shared,0,high_locality,FIFO,LocalAllocation,110,6,360500,{'interleave': 'random'},0.3605
shared,1,high_locality,FIFO,LocalAllocation,110,6,359700,{'interleave': 'random'},0.3597
shared_total,,high_locality,FIFO,LocalAllocation,110,7,1060600,{'interleave': 'random'},1.0606
shared,0,high_locality,FIFO,LocalAllocation,110,7,364300,{'interleave': 'random'},0.3643
shared,1,high_locality,FIFO,LocalAllocation,110,7,375400,{'interleave': 'random'},0.3754
shared_total,,high_locality,FIFO,LocalAllocation,110,8,1471500,{'interleave': 'random'},1.4715
shared,0,high_locality,FIFO,LocalAllocation,110,8,512500,{'interleave': 'random'},0.5125
shared,1,high_locality,FIFO,LocalAllocation,110,8,517600,{'interleave': 'random'},0.5176
shared_total,,high_locality,FIFO,LocalAllocation,110,9,1079300,{'interleave': 'random'},1.0793
shared,0,high_locality,FIFO,LocalAllocation,110,9,363800,{'interleave': 'random'},0.3638
shared,1,high_locality,FIFO,LocalAllocation,110,9,385400,{'interleave': 'random'},0.3854
shared_total,,high_locality,FIFO,ProportionalAllocation,110,0,1138200,{'interleave': 'random'},1.1382
shared,0,high_locality,FIFO,ProportionalAllocation,110,0,397500,{'interleave': 'random'},0.3975
shared,1,high_locality,FIFO,ProportionalAllocation,110,0,384000,{'interleave': 'random'},0.384
shared_total,,high_locality,FIFO,ProportionalAllocation,110,1,1080900,{'interleave': 'random'},1.0809
shared,0,high_locality,FIFO,ProportionalAllocation,110,1,374900,{'interleave': 'random'},0.3749
shared,1,high_locality,FIFO,ProportionalAllocation,110,1,377000,{'interleave': 'random'},0.377
shared_total,,high_locality,FIFO,ProportionalAllocation,110,2,1075300,{'interleave': 'random'},1.0753
shared,0,high_locality,FIFO,ProportionalAllocation,110,2,369100,{'interleave': 'random'},0.3691
shared,1,high_locality,FIFO,ProportionalAllocation,110,2,368600,{'interleave': 'random'},0.3686
shared_total,,high_locality,FIFO,ProportionalAllocation,110,3,1045200,{'interleave': 'random'},1.0452
shared,0,high_locality,FIFO,ProportionalAllocation,110,3,365500,{'interleave': 'random'},0.3655
shared,1,high_locality,FIFO,ProportionalAllocation,110,3,361800,{'interleave': 'random'},0.3618
shared_total,,high_locality,FIFO,ProportionalAllocation,110,4,1086200,{'interleave': 'random'},1.0862
shared,0,high_locality,FIFO,ProportionalAllocation,110,4,361000,{'interleave': 'random'},0.361
shared,1,high_locality,FIFO,ProportionalAllocation,110,4,381400,{'interleave': 'random'},0.3814
shared_total,,high_locality,FIFO,ProportionalAllocation,110,5,1079600,{'interleave': 'random'},1.0796
shared,0,high_locality,FIFO,ProportionalAllocation,110,5,372600,{'interleave': 'random'},0.3726
shared,1,high_locality,FIFO,ProportionalAllocation,110,5,376900,{'interleave': 'random'},0.3769
shared_total,,high_locality,FIFO,ProportionalAllocation,110,6,1047700,{'interleave': 'random'},1.0477
shared,0,high_locality,FIFO,ProportionalAllocation,110,6,370100,{'interleave': 'random'},0.3701
shared,1,high_locality,FIFO,ProportionalAllocation,110,6,361100,{'interleave': 'random'},0.3611
shared_total,,high_locality,FIFO,ProportionalAllocation,110,7,1023400,{'interleave': 'random'},1.0234
shared,0,high_locality,FIFO,ProportionalAllocation,110,7,353800,{'interleave': 'random'},0.3538
shared,1,high_locality,FIFO,ProportionalAllocation,110,7,360400,{'interleave': 'random'},0.3604
shared_total,,high_locality,FIFO,ProportionalAllocation,110,8,1212700,{'interleave': 'random'},1.2127
shared,0,high_locality,FIFO,ProportionalAllocation,110,8,415900,{'interleave': 'random'},0.4159
shared,1,high_locality,FIFO,ProportionalAllocation,110,8,416100,{'interleave': 'random'},0.4161
shared_total,,high_locality,FIFO,ProportionalAllocation,110,9,1071200,{'interleave': 'random'},1.0712
shared,0,high_locality,FIFO,ProportionalAllocation,110,9,359600,{'interleave': 'random'},0.3596
shared,1,high_locality,FIFO,ProportionalAllocation,110,9,387700,{'interleave': 'random'},0.3877
shared_total,,high_locality,LRU,GlobalAllocation,110,0,1901900,{'interleave': 'random'},1.9019
shared,0,high_locality,LRU,GlobalAllocation,110,0,702200,{'interleave': 'random'},0.7022
shared,1,high_locality,LRU,GlobalAllocation,110,0,841000,{'interleave': 'random'},0.841
shared_total,,high_locality,LRU,GlobalAllocation,110,1,2832800,{'interleave': 'random'},2.8328
shared,0,high_locality,LRU,GlobalAllocation,110,1,1042100,{'interleave': 'random'},1.0421
shared,1,high_locality,LRU,GlobalAllocation,110,1,1267100,{'interleave': 'random'},1.2671
shared_total,,high_locality,LRU,GlobalAllocation,110,2,1881300,{'interleave': 'random'},1.8813
shared,0,high_locality,LRU,GlobalAllocation,110,2,680000,{'interleave': 'random'},0.68
shared,1,high_locality,LRU,GlobalAllocation,110,2,847300,{'interleave': 'random'},0.8473
shared_total,,high_locality,LRU,GlobalAllocation,110,3,1859800,{'interleave': 'random'},1.8598
shared,0,high_locality,LRU,GlobalAllocation,110,3,696400,{'interleave': 'random'},0.6964
shared,1,high_locality,LRU,GlobalAllocation,110,3,814700,{'interleave': 'random'},0.8147
shared_total,,high_locality,LRU,GlobalAllocation,110,4,1781300,{'interleave': 'random'},1.7813
shared,0,high_locality,LRU,GlobalAllocation,110,4,654700,{'interleave': 'random'},0.6547
shared,1,high_locality,LRU,GlobalAllocation,110,4,798000,{'interleave': 'random'},0.798
shared_total,,high_locality,LRU,GlobalAllocation,110,5,1795600,{'interleave': 'random'},1.7956
shared,0,high_locality,LRU,GlobalAllocation,110,5,661300,{'interleave': 'random'},0.6613
shared,1,high_locality,LRU,GlobalAllocation,110,5,790600,{'interleave': 'random'},0.7906
shared_total,,high_locality,LRU,GlobalAllocation,110,6,1729500,{'interleave': 'random'},1.7295
shared,0,high_locality,LRU,GlobalAllocation,110,6,627400,{'interleave': 'random'},0.6274
shared,1,high_locality,LRU,GlobalAllocation,110,6,774900,{'interleave': 'random'},0.7749
shared_total,,high_locality,LRU,GlobalAllocation,110,7,1757700,{'interleave': 'random'},1.7577
shared,0,high_locality,LRU,GlobalAllocation,110,7,644100,{'interleave': 'random'},0.6441
shared,1,high_locality,LRU,GlobalAllocation,110,7,776100,{'interleave': 'random'},0.7761
shared_total,,high_locality,LRU,GlobalAllocation,110,8,1751800,{'interleave': 'random'},1.7518
shared,0,high_locality,LRU,GlobalAllocation,110,8,632300,{'interleave': 'random'},0.6323
shared,1,high_locality,LRU,GlobalAllocation,110,8,784600,{'interleave': 'random'},0.7846
shared_total,,high_locality,LRU,GlobalAllocation,110,9,1730100,{'interleave': 'random'},1.7301
shared,0,high_locality,LRU,GlobalAllocation,110,9,627800,{'interleave': 'random'},0.6278
shared,1,high_locality,LRU,GlobalAllocation,110,9,778900,{'interleave': 'random'},0.7789
shared_total,,high_locality,LRU,LocalAllocation,110,0,1295500,{'interleave': 'random'},1.2955
shared,0,high_locality,LRU,LocalAllocation,110,0,476700,{'interleave': 'random'},0.4767
shared,1,high_locality,LRU,LocalAllocation,110,0,472100,{'interleave': 'random'},0.4721
shared_total,,high_locality,LRU,LocalAllocation,110,1,1304000,{'interleave': 'random'},1.304
shared,0,high_locality,LRU,LocalAllocation,110,1,476300,{'interleave': 'random'},0.4763
shared,1,high_locality,LRU,LocalAllocation,110,1,494100,{'interleave': 'random'},0.4941
shared_total,,high_locality,LRU,LocalAllocation,110,2,1356200,{'interleave': 'random'},1.3562
shared,0,high_locality,LRU,LocalAllocation,110,2,504500,{'interleave': 'random'},0.5045
shared,1,high_locality,LRU,LocalAllocation,110,2,515600,{'interleave': 'random'},0.5156
shared_total,,high_locality,LRU,LocalAllocation,110,3,1291100,{'interleave': 'random'},1.2911
shared,0,high_locality,LRU,LocalAllocation,110,3,476800,{'interleave': 'random'},0.4768
shared,1,high_locality,LRU,LocalAllocation,110,3,482000,{'interleave': 'random'},0.482
shared_total,,high_locality,LRU,LocalAllocation,110,4,1383800,{'interleave': 'random'},1.3838
shared,0,high_locality,LRU,LocalAllocation,110,4,501200,{'interleave': 'random'},0.5012
shared,1,high_locality,LRU,LocalAllocation,110,4,532500,{'interleave': 'random'},0.5325
shared_total,,high_locality,LRU,LocalAllocation,110,5,1323800,{'interleave': 'random'},1.3238
shared,0,high_locality,LRU,LocalAllocation,110,5,483400,{'interleave': 'random'},0.4834
shared,1,high_locality,LRU,LocalAllocation,110,5,494000,{'interleave': 'random'},0.494
shared_total,,high_locality,LRU,LocalAllocation,110,6,1339500,{'interleave': 'random'},1.3395
shared,0,high_locality,LRU,LocalAllocation,110,6,498300,{'interleave': 'random'},0.4983
shared,1,high_locality,LRU,LocalAllocation,110,6,495100,{'interleave': 'random'},0.4951
shared_total,,high_locality,LRU,LocalAllocation,110,7,1383600,{'interleave': 'random'},1.3836
shared,0,high_locality,LRU,LocalAllocation,110,7,503700,{'interleave': 'random'},0.5037
shared,1,high_locality,LRU,LocalAllocation,110,7,521400,{'interleave': 'random'},0.5214
shared_total,,high_locality,LRU,LocalAllocation,110,8,1314600,{'interleave': 'random'},1.3146
shared,0,high_locality,LRU,LocalAllocation,110,8,487400,{'interleave': 'random'},0.4874
shared,1,high_locality,LRU,LocalAllocation,110,8,486000,{'interleave': 'random'},0.486
shared_total,,high_locality,LRU,LocalAllocation,110,9,2705700,{'interleave': 'random'},2.7057
shared,0,high_locality,LRU,LocalAllocation,110,9,1014300,{'interleave': 'random'},1.0143
shared,1,high_locality,LRU,LocalAllocation,110,9,1054800,{'interleave': 'random'},1.0548
shared_total,,high_locality,LRU,ProportionalAllocation,110,0,2702300,{'interleave': 'random'},2.7023
shared,0,high_locality,LRU,ProportionalAllocation,110,0,1032200,{'interleave': 'random'},1.0322
shared,1,high_locality,LRU,ProportionalAllocation,110,0,1036300,{'interleave': 'random'},1.0363
shared_total,,high_locality,LRU,ProportionalAllocation,110,1,1330700,{'interleave': 'random'},1.3307
shared,0,high_locality,LRU,ProportionalAllocation,110,1,499600,{'interleave': 'random'},0.4996
shared,1,high_locality,LRU,ProportionalAllocation,110,1,497100,{'interleave': 'random'},0.4971
shared_total,,high_locality,LRU,ProportionalAllocation,110,2,1492200,{'interleave': 'random'},1.4922
shared,0,high_locality,LRU,ProportionalAllocation,110,2,559700,{'interleave': 'random'},0.5597
shared,1,high_locality,LRU,ProportionalAllocation,110,2,546000,{'interleave': 'random'},0.546
shared_total,,high_locality,LRU,ProportionalAllocation,110,3,1306600,{'interleave': 'random'},1.3066
shared,0,high_locality,LRU,ProportionalAllocation,110,3,487600,{'interleave': 'random'},0.4876
shared,1,high_locality,LRU,ProportionalAllocation,110,3,488900,{'interleave': 'random'},0.4889
shared_total,,high_locality,LRU,ProportionalAllocation,110,4,1390000,{'interleave': 'random'},1.39
shared,0,high_locality,LRU,ProportionalAllocation,110,4,508000,{'interleave': 'random'},0.508
shared,1,high_locality,LRU,ProportionalAllocation,110,4,536000,{'interleave': 'random'},0.536
shared_total,,high_locality,LRU,ProportionalAllocation,110,5,1292400,{'interleave': 'random'},1.2924
shared,0,high_locality,LRU,ProportionalAllocation,110,5,483500,{'interleave': 'random'},0.4835
shared,1,high_locality,LRU,ProportionalAllocation,110,5,480300,{'interleave': 'random'},0.4803
shared_total,,high_locality,LRU,ProportionalAllocation,110,6,1390600,{'interleave': 'random'},1.3906
shared,0,high_locality,LRU,ProportionalAllocation,110,6,525700,{'interleave': 'random'},0.5257
shared,1,high_locality,LRU,ProportionalAllocation,110,6,516300,{'interleave': 'random'},0.5163
shared_total,,high_locality,LRU,ProportionalAllocation,110,7,2726600,{'interleave': 'random'},2.7266
shared,0,high_locality,LRU,ProportionalAllocation,110,7,1036400,{'interleave': 'random'},1.0364
shared,1,high_locality,LRU,ProportionalAllocation,110,7,1051900,{'interleave': 'random'},1.0519
shared_total,,high_locality,LRU,ProportionalAllocation,110,8,1316000,{'interleave': 'random'},1.316
shared,0,high_locality,LRU,ProportionalAllocation,110,8,489100,{'interleave': 'random'},0.4891
shared,1,high_locality,LRU,ProportionalAllocation,110,8,486200,{'interleave': 'random'},0.4862
shared_total,,high_locality,LRU,ProportionalAllocation,110,9,1603300,{'interleave': 'random'},1.6033
shared,0,high_locality,LRU,ProportionalAllocation,110,9,579300,{'interleave': 'random'},0.5793
shared,1,high_locality,LRU,ProportionalAllocation,110,9,609600,{'interleave': 'random'},0.6096
shared_total,,high_locality,NRU,GlobalAllocation,110,0,2251100,{'interleave': 'random'},2.2511
shared,0,high_locality,NRU,GlobalAllocation,110,0,936900,{'interleave': 'random'},0.9369
shared,1,high_locality,NRU,GlobalAllocation,110,0,986400,{'interleave': 'random'},0.9864
shared_total,,high_locality,NRU,GlobalAllocation,110,1,2472800,{'interleave': 'random'},2.4728
shared,0,high_locality,NRU,GlobalAllocation,110,1,955300,{'interleave': 'random'},0.9553
shared,1,high_locality,NRU,GlobalAllocation,110,1,1155100,{'interleave': 'random'},1.1551
shared_total,,high_locality,NRU,GlobalAllocation,110,2,2464300,{'interleave': 'random'},2.4643
shared,0,high_locality,NRU,GlobalAllocation,110,2,928700,{'interleave': 'random'},0.9287
shared,1,high_locality,NRU,GlobalAllocation,110,2,1199500,{'interleave': 'random'},1.1995
shared_total,,high_locality,NRU,GlobalAllocation,110,3,2146300,{'interleave': 'random'},2.1463
shared,0,high_locality,NRU,GlobalAllocation,110,3,819700,{'interleave': 'random'},0.8197
shared,1,high_locality,NRU,GlobalAllocation,110,3,1002700,{'interleave': 'random'},1.0027
shared_total,,high_locality,NRU,GlobalAllocation,110,4,2314800,{'interleave': 'random'},2.3148
shared,0,high_locality,NRU,GlobalAllocation,110,4,844000,{'interleave': 'random'},0.844
shared,1,high_locality,NRU,GlobalAllocation,110,4,1148300,{'interleave': 'random'},1.1483
shared_total,,high_locality,NRU,GlobalAllocation,110,5,2172000,{'interleave': 'random'},2.172
shared,0,high_locality,NRU,GlobalAllocation,110,5,872200,{'interleave': 'random'},0.8722
shared,1,high_locality,NRU,GlobalAllocation,110,5,974600,{'interleave': 'random'},0.9746
shared_total,,high_locality,NRU,GlobalAllocation,110,6,2253100,{'interleave': 'random'},2.2531
shared,0,high_locality,NRU,GlobalAllocation,110,6,893100,{'interleave': 'random'},0.8931
shared,1,high_locality,NRU,GlobalAllocation,110,6,1037800,{'interleave': 'random'},1.0378
shared_total,,high_locality,NRU,GlobalAllocation,110,7,2346900,{'interleave': 'random'},2.3469
shared,0,high_locality,NRU,GlobalAllocation,110,7,871500,{'interleave': 'random'},0.8715
shared,1,high_locality,NRU,GlobalAllocation,110,7,1139000,{'interleave': 'random'},1.139
shared_total,,high_locality,NRU,GlobalAllocation,110,8,2182900,{'interleave': 'random'},2.1829
shared,0,high_locality,NRU,GlobalAllocation,110,8,821900,{'interleave': 'random'},0.8219
shared,1,high_locality,NRU,GlobalAllocation,110,8,1032800,{'interleave': 'random'},1.0328
shared_total,,high_locality,NRU,GlobalAllocation,110,9,2206600,{'interleave': 'random'},2.2066
shared,0,high_locality,NRU,GlobalAllocation,110,9,879800,{'interleave': 'random'},0.8798
shared,1,high_locality,NRU,GlobalAllocation,110,9,999200,{'interleave': 'random'},0.9992
shared_total,,high_locality,NRU,LocalAllocation,110,0,1586600,{'interleave': 'random'},1.5866
shared,0,high_locality,NRU,LocalAllocation,110,0,595700,{'interleave': 'random'},0.5957
shared,1,high_locality,NRU,LocalAllocation,110,0,661900,{'interleave': 'random'},0.6619
shared_total,,high_locality,NRU,LocalAllocation,110,1,1531000,{'interleave': 'random'},1.531
shared,0,high_locality,NRU,LocalAllocation,110,1,553700,{'interleave': 'random'},0.5537
shared,1,high_locality,NRU,LocalAllocation,110,1,641200,{'interleave': 'random'},0.6412
shared_total,,high_locality,NRU,LocalAllocation,110,2,1688200,{'interleave': 'random'},1.6882
shared,0,high_locality,NRU,LocalAllocation,110,2,640700,{'interleave': 'random'},0.6407
shared,1,high_locality,NRU,LocalAllocation,110,2,706000,{'interleave': 'random'},0.706
shared_total,,high_locality,NRU,LocalAllocation,110,3,1488600,{'interleave': 'random'},1.4886
shared,0,high_locality,NRU,LocalAllocation,110,3,564100,{'interleave': 'random'},0.5641
shared,1,high_locality,NRU,LocalAllocation,110,3,592300,{'interleave': 'random'},0.5923
shared_total,,high_locality,NRU,LocalAllocation,110,4,1571900,{'interleave': 'random'},1.5719
shared,0,high_locality,NRU,LocalAllocation,110,4,517400,{'interleave': 'random'},0.5174
shared,1,high_locality,NRU,LocalAllocation,110,4,722900,{'interleave': 'random'},0.7229
shared_total,,high_locality,NRU,LocalAllocation,110,5,1496500,{'interleave': 'random'},1.4965
shared,0,high_locality,NRU,LocalAllocation,110,5,554600,{'interleave': 'random'},0.5546
shared,1,high_locality,NRU,LocalAllocation,110,5,606800,{'interleave': 'random'},0.6068
shared_total,,high_locality,NRU,LocalAllocation,110,6,1555500,{'interleave': 'random'},1.5555
shared,0,high_locality,NRU,LocalAllocation,110,6,629400,{'interleave': 'random'},0.6294
shared,1,high_locality,NRU,LocalAllocation,110,6,599600,{'interleave': 'random'},0.5996
shared_total,,high_locality,NRU,LocalAllocation,110,7,1588000,{'interleave': 'random'},1.588
shared,0,high_locality,NRU,LocalAllocation,110,7,565900,{'interleave': 'random'},0.5659
shared,1,high_locality,NRU,LocalAllocation,110,7,689100,{'interleave': 'random'},0.6891
shared_total,,high_locality,NRU,LocalAllocation,110,8,1523200,{'interleave': 'random'},1.5232
shared,0,high_locality,NRU,LocalAllocation,110,8,573900,{'interleave': 'random'},0.5739
shared,1,high_locality,NRU,LocalAllocation,110,8,617100,{'interleave': 'random'},0.6171
shared_total,,high_locality,NRU,LocalAllocation,110,9,1587700,{'interleave': 'random'},1.5877
shared,0,high_locality,NRU,LocalAllocation,110,9,533100,{'interleave': 'random'},0.5331
shared,1,high_locality,NRU,LocalAllocation,110,9,721300,{'interleave': 'random'},0.7213
shared_total,,high_locality,NRU,ProportionalAllocation,110,0,1544700,{'interleave': 'random'},1.5447
shared,0,high_locality,NRU,ProportionalAllocation,110,0,601600,{'interleave': 'random'},0.6016
shared,1,high_locality,NRU,ProportionalAllocation,110,0,609100,{'interleave': 'random'},0.6091
shared_total,,high_locality,NRU,ProportionalAllocation,110,1,1538200,{'interleave': 'random'},1.5382
shared,0,high_locality,NRU,ProportionalAllocation,110,1,602700,{'interleave': 'random'},0.6027
shared,1,high_locality,NRU,ProportionalAllocation,110,1,590200,{'interleave': 'random'},0.5902
shared_total,,high_locality,NRU,ProportionalAllocation,110,2,1623200,{'interleave': 'random'},1.6232
shared,0,high_locality,NRU,ProportionalAllocation,110,2,637800,{'interleave': 'random'},0.6378
shared,1,high_locality,NRU,ProportionalAllocation,110,2,619200,{'interleave': 'random'},0.6192
shared_total,,high_locality,NRU,ProportionalAllocation,110,3,1472000,{'interleave': 'random'},1.472
shared,0,high_locality,NRU,ProportionalAllocation,110,3,572800,{'interleave': 'random'},0.5728
shared,1,high_locality,NRU,ProportionalAllocation,110,3,566200,{'interleave': 'random'},0.5662
shared_total,,high_locality,NRU,ProportionalAllocation,110,4,1600000,{'interleave': 'random'},1.6
shared,0,high_locality,NRU,ProportionalAllocation,110,4,569400,{'interleave': 'random'},0.5694
shared,1,high_locality,NRU,ProportionalAllocation,110,4,701900,{'interleave': 'random'},0.7019
shared_total,,high_locality,NRU,ProportionalAllocation,110,5,1460100,{'interleave': 'random'},1.4601
shared,0,high_locality,NRU,ProportionalAllocation,110,5,569800,{'interleave': 'random'},0.5698
shared,1,high_locality,NRU,ProportionalAllocation,110,5,549600,{'interleave': 'random'},0.5496
shared_total,,high_locality,NRU,ProportionalAllocation,110,6,1750300,{'interleave': 'random'},1.7503
shared,0,high_locality,NRU,ProportionalAllocation,110,6,700200,{'interleave': 'random'},0.7002
shared,1,high_locality,NRU,ProportionalAllocation,110,6,677100,{'interleave': 'random'},0.6771
shared_total,,high_locality,NRU,ProportionalAllocation,110,7,1619200,{'interleave': 'random'},1.6192
shared,0,high_locality,NRU,ProportionalAllocation,110,7,604200,{'interleave': 'random'},0.6042
shared,1,high_locality,NRU,ProportionalAllocation,110,7,674100,{'interleave': 'random'},0.6741
shared_total,,high_locality,NRU,ProportionalAllocation,110,8,1534000,{'interleave': 'random'},1.534
shared,0,high_locality,NRU,ProportionalAllocation,110,8,619400,{'interleave': 'random'},0.6194
shared,1,high_locality,NRU,ProportionalAllocation,110,8,576100,{'interleave': 'random'},0.5761
shared_total,,high_locality,NRU,ProportionalAllocation,110,9,1566200,{'interleave': 'random'},1.5662
shared,0,high_locality,NRU,ProportionalAllocation,110,9,541000,{'interleave': 'random'},0.541
shared,1,high_locality,NRU,ProportionalAllocation,110,9,679500,{'interleave': 'random'},0.6795
shared_total,,high_locality,SecondChance,GlobalAllocation,110,0,1726200,{'interleave': 'random'},1.7262
shared,0,high_locality,SecondChance,GlobalAllocation,110,0,648800,{'interleave': 'random'},0.6488
shared,1,high_locality,SecondChance,GlobalAllocation,110,0,754100,{'interleave': 'random'},0.7541
shared_total,,high_locality,SecondChance,GlobalAllocation,110,1,1695600,{'interleave': 'random'},1.6956
shared,0,high_locality,SecondChance,GlobalAllocation,110,1,630800,{'interleave': 'random'},0.6308
shared,1,high_locality,SecondChance,GlobalAllocation,110,1,743700,{'interleave': 'random'},0.7437
shared_total,,high_locality,SecondChance,GlobalAllocation,110,2,1726000,{'interleave': 'random'},1.726
shared,0,high_locality,SecondChance,GlobalAllocation,110,2,644800,{'interleave': 'random'},0.6448
shared,1,high_locality,SecondChance,GlobalAllocation,110,2,756900,{'interleave': 'random'},0.7569
shared_total,,high_locality,SecondChance,GlobalAllocation,110,3,1691500,{'interleave': 'random'},1.6915
shared,0,high_locality,SecondChance,GlobalAllocation,110,3,622400,{'interleave': 'random'},0.6224
shared,1,high_locality,SecondChance,GlobalAllocation,110,3,745500,{'interleave': 'random'},0.7455
shared_total,,high_locality,SecondChance,GlobalAllocation,110,4,1734800,{'interleave': 'random'},1.7348
shared,0,high_locality,SecondChance,GlobalAllocation,110,4,640600,{'interleave': 'random'},0.6406
shared,1,high_locality,SecondChance,GlobalAllocation,110,4,771900,{'interleave': 'random'},0.7719
shared_total,,high_locality,SecondChance,GlobalAllocation,110,5,1699000,{'interleave': 'random'},1.699
shared,0,high_locality,SecondChance,GlobalAllocation,110,5,619800,{'interleave': 'random'},0.6198
shared,1,high_locality,SecondChance,GlobalAllocation,110,5,747500,{'interleave': 'random'},0.7475
shared_total,,high_locality,SecondChance,GlobalAllocation,110,6,1718500,{'interleave': 'random'},1.7185
shared,0,high_locality,SecondChance,GlobalAllocation,110,6,631900,{'interleave': 'random'},0.6319
shared,1,high_locality,SecondChance,GlobalAllocation,110,6,752900,{'interleave': 'random'},0.7529
shared_total,,high_locality,SecondChance,GlobalAllocation,110,7,1758700,{'interleave': 'random'},1.7587
shared,0,high_locality,SecondChance,GlobalAllocation,110,7,631000,{'interleave': 'random'},0.631
shared,1,high_locality,SecondChance,GlobalAllocation,110,7,792800,{'interleave': 'random'},0.7928
shared_total,,high_locality,SecondChance,GlobalAllocation,110,8,1720500,{'interleave': 'random'},1.7205
