mode,process_id,workload_name,algorithm,allocation_policy,memory_frames,repetition_id,duration_ns,metadata,duration_ms
shared,1,thrashing,FIFO,LocalAllocation,163,4,1146400,{'interleave': 'random'},1.1464
shared_total,,thrashing,FIFO,LocalAllocation,163,5,2575000,{'interleave': 'random'},2.575
shared,0,thrashing,FIFO,LocalAllocation,163,5,1117800,{'interleave': 'random'},1.1178
shared,1,thrashing,FIFO,LocalAllocation,163,5,1122600,{'interleave': 'random'},1.1226
shared_total,,thrashing,FIFO,LocalAllocation,163,6,2609400,{'interleave': 'random'},2.6094
shared,0,thrashing,FIFO,LocalAllocation,163,6,1135100,{'interleave': 'random'},1.1351
shared,1,thrashing,FIFO,LocalAllocation,163,6,1136000,{'interleave': 'random'},1.136
shared_total,,thrashing,FIFO,LocalAllocation,163,7,2631800,{'interleave': 'random'},2.6318
shared,0,thrashing,FIFO,LocalAllocation,163,7,1125700,{'interleave': 'random'},1.1257
shared,1,thrashing,FIFO,LocalAllocation,163,7,1134200,{'interleave': 'random'},1.1342
shared_total,,thrashing,FIFO,LocalAllocation,163,8,2688300,{'interleave': 'random'},2.6883
shared,0,thrashing,FIFO,LocalAllocation,163,8,1151700,{'interleave': 'random'},1.1517
shared,1,thrashing,FIFO,LocalAllocation,163,8,1179600,{'interleave': 'random'},1.1796
shared_total,,thrashing,FIFO,LocalAllocation,163,9,2587900,{'interleave': 'random'},2.5879
shared,0,thrashing,FIFO,LocalAllocation,163,9,1116600,{'interleave': 'random'},1.1166
shared,1,thrashing,FIFO,LocalAllocation,163,9,1121600,{'interleave': 'random'},1.1216
shared_total,,thrashing,FIFO,ProportionalAllocation,163,0,2553900,{'interleave': 'random'},2.5539
shared,0,thrashing,FIFO,ProportionalAllocation,163,0,1113000,{'interleave': 'random'},1.113
shared,1,thrashing,FIFO,ProportionalAllocation,163,0,1095500,{'interleave': 'random'},1.0955
shared_total,,thrashing,FIFO,ProportionalAllocation,163,1,2561600,{'interleave': 'random'},2.5616
shared,0,thrashing,FIFO,ProportionalAllocation,163,1,1121100,{'interleave': 'random'},1.1211
shared,1,thrashing,FIFO,ProportionalAllocation,163,1,1103200,{'interleave': 'random'},1.1032
shared_total,,thrashing,FIFO,ProportionalAllocation,163,2,2534400,{'interleave': 'random'},2.5344
shared,0,thrashing,FIFO,ProportionalAllocation,163,2,1107800,{'interleave': 'random'},1.1078
shared,1,thrashing,FIFO,ProportionalAllocation,163,2,1088500,{'interleave': 'random'},1.0885
shared_total,,thrashing,FIFO,ProportionalAllocation,163,3,2583700,{'interleave': 'random'},2.5837
shared,0,thrashing,FIFO,ProportionalAllocation,163,3,1128600,{'interleave': 'random'},1.1286
shared,1,thrashing,FIFO,ProportionalAllocation,163,3,1111400,{'interleave': 'random'},1.1114
shared_total,,thrashing,FIFO,ProportionalAllocation,163,4,2566000,{'interleave': 'random'},2.566
shared,0,thrashing,FIFO,ProportionalAllocation,163,4,1120900,{'interleave': 'random'},1.1209
shared,1,thrashing,FIFO,ProportionalAllocation,163,4,1101700,{'interleave': 'random'},1.1017
shared_total,,thrashing,FIFO,ProportionalAllocation,163,5,2605900,{'interleave': 'random'},2.6059
shared,0,thrashing,FIFO,ProportionalAllocation,163,5,1140400,{'interleave': 'random'},1.1404
shared,1,thrashing,FIFO,ProportionalAllocation,163,5,1123200,{'interleave': 'random'},1.1232
shared_total,,thrashing,FIFO,ProportionalAllocation,163,6,2596600,{'interleave': 'random'},2.5966
shared,0,thrashing,FIFO,ProportionalAllocation,163,6,1143500,{'interleave': 'random'},1.1435
shared,1,thrashing,FIFO,ProportionalAllocation,163,6,1109700,{'interleave': 'random'},1.1097
shared_total,,thrashing,FIFO,ProportionalAllocation,163,7,2547700,{'interleave': 'random'},2.5477
shared,0,thrashing,FIFO,ProportionalAllocation,163,7,1107500,{'interleave': 'random'},1.1075
shared,1,thrashing,FIFO,ProportionalAllocation,163,7,1089000,{'interleave': 'random'},1.089
shared_total,,thrashing,FIFO,ProportionalAllocation,163,8,2577100,{'interleave': 'random'},2.5771
shared,0,thrashing,FIFO,ProportionalAllocation,163,8,1123700,{'interleave': 'random'},1.1237
shared,1,thrashing,FIFO,ProportionalAllocation,163,8,1109800,{'interleave': 'random'},1.1098
shared_total,,thrashing,FIFO,ProportionalAllocation,163,9,2907600,{'interleave': 'random'},2.9076
shared,0,thrashing,FIFO,ProportionalAllocation,163,9,1260800,{'interleave': 'random'},1.2608
shared,1,thrashing,FIFO,ProportionalAllocation,163,9,1244300,{'interleave': 'random'},1.2443
shared_total,,thrashing,LRU,GlobalAllocation,163,0,3996200,{'interleave': 'random'},3.9962
shared,0,thrashing,LRU,GlobalAllocation,163,0,1738200,{'interleave': 'random'},1.7382
shared,1,thrashing,LRU,GlobalAllocation,163,0,1913600,{'interleave': 'random'},1.9136
shared_total,,thrashing,LRU,GlobalAllocation,163,1,4050600,{'interleave': 'random'},4.0506
shared,0,thrashing,LRU,GlobalAllocation,163,1,1794100,{'interleave': 'random'},1.7941
shared,1,thrashing,LRU,GlobalAllocation,163,1,1887100,{'interleave': 'random'},1.8871
shared_total,,thrashing,LRU,GlobalAllocation,163,2,4093400,{'interleave': 'random'},4.0934
shared,0,thrashing,LRU,GlobalAllocation,163,2,1815900,{'interleave': 'random'},1.8159
shared,1,thrashing,LRU,GlobalAllocation,163,2,1928000,{'interleave': 'random'},1.928
shared_total,,thrashing,LRU,GlobalAllocation,163,3,4516800,{'interleave': 'random'},4.5168
shared,0,thrashing,LRU,GlobalAllocation,163,3,1945900,{'interleave': 'random'},1.9459
shared,1,thrashing,LRU,GlobalAllocation,163,3,2161400,{'interleave': 'random'},2.1614
shared_total,,thrashing,LRU,GlobalAllocation,163,4,3968700,{'interleave': 'random'},3.9687
shared,0,thrashing,LRU,GlobalAllocation,163,4,1750300,{'interleave': 'random'},1.7503
shared,1,thrashing,LRU,GlobalAllocation,163,4,1856000,{'interleave': 'random'},1.856
shared_total,,thrashing,LRU,GlobalAllocation,163,5,4434400,{'interleave': 'random'},4.4344
shared,0,thrashing,LRU,GlobalAllocation,163,5,1939800,{'interleave': 'random'},1.9398
shared,1,thrashing,LRU,GlobalAllocation,163,5,2080800,{'interleave': 'random'},2.0808
shared_total,,thrashing,LRU,GlobalAllocation,163,6,4057400,{'interleave': 'random'},4.0574
shared,0,thrashing,LRU,GlobalAllocation,163,6,1796700,{'interleave': 'random'},1.7967
shared,1,thrashing,LRU,GlobalAllocation,163,6,1909900,{'interleave': 'random'},1.9099
shared_total,,thrashing,LRU,GlobalAllocation,163,7,4535600,{'interleave': 'random'},4.5356
shared,0,thrashing,LRU,GlobalAllocation,163,7,2038600,{'interleave': 'random'},2.0386
shared,1,thrashing,LRU,GlobalAllocation,163,7,2099100,{'interleave': 'random'},2.0991
shared_total,,thrashing,LRU,GlobalAllocation,163,8,4076700,{'interleave': 'random'},4.0767
shared,0,thrashing,LRU,GlobalAllocation,163,8,1811800,{'interleave': 'random'},1.8118
shared,1,thrashing,LRU,GlobalAllocation,163,8,1923000,{'interleave': 'random'},1.923
shared_total,,thrashing,LRU,GlobalAllocation,163,9,4033800,{'interleave': 'random'},4.0338
shared,0,thrashing,LRU,GlobalAllocation,163,9,1753700,{'interleave': 'random'},1.7537
shared,1,thrashing,LRU,GlobalAllocation,163,9,1923200,{'interleave': 'random'},1.9232
shared_total,,thrashing,LRU,LocalAllocation,163,0,3096000,{'interleave': 'random'},3.096
shared,0,thrashing,LRU,LocalAllocation,163,0,1368800,{'interleave': 'random'},1.3688
shared,1,thrashing,LRU,LocalAllocation,163,0,1379800,{'interleave': 'random'},1.3798
shared_total,,thrashing,LRU,LocalAllocation,163,1,3120200,{'interleave': 'random'},3.1202
shared,0,thrashing,LRU,LocalAllocation,163,1,1386300,{'interleave': 'random'},1.3863
shared,1,thrashing,LRU,LocalAllocation,163,1,1381600,{'interleave': 'random'},1.3816
shared_total,,thrashing,LRU,LocalAllocation,163,2,3133600,{'interleave': 'random'},3.1336
shared,0,thrashing,LRU,LocalAllocation,163,2,1383300,{'interleave': 'random'},1.3833
shared,1,thrashing,LRU,LocalAllocation,163,2,1412500,{'interleave': 'random'},1.4125
shared_total,,thrashing,LRU,LocalAllocation,163,3,3174600,{'interleave': 'random'},3.1746
shared,0,thrashing,LRU,LocalAllocation,163,3,1463400,{'interleave': 'random'},1.4634
shared,1,thrashing,LRU,LocalAllocation,163,3,1368300,{'interleave': 'random'},1.3683
shared_total,,thrashing,LRU,LocalAllocation,163,4,3115700,{'interleave': 'random'},3.1157
shared,0,thrashing,LRU,LocalAllocation,163,4,1381600,{'interleave': 'random'},1.3816
shared,1,thrashing,LRU,LocalAllocation,163,4,1399900,{'interleave': 'random'},1.3999
shared_total,,thrashing,LRU,LocalAllocation,163,5,3100500,{'interleave': 'random'},3.1005
shared,0,thrashing,LRU,LocalAllocation,163,5,1380100,{'interleave': 'random'},1.3801
shared,1,thrashing,LRU,LocalAllocation,163,5,1378400,{'interleave': 'random'},1.3784
shared_total,,thrashing,LRU,LocalAllocation,163,6,3080300,{'interleave': 'random'},3.0803
shared,0,thrashing,LRU,LocalAllocation,163,6,1374900,{'interleave': 'random'},1.3749
shared,1,thrashing,LRU,LocalAllocation,163,6,1374100,{'interleave': 'random'},1.3741
shared_total,,thrashing,LRU,LocalAllocation,163,7,3125400,{'interleave': 'random'},3.1254
shared,0,thrashing,LRU,LocalAllocation,163,7,1394300,{'interleave': 'random'},1.3943
shared,1,thrashing,LRU,LocalAllocation,163,7,1390400,{'interleave': 'random'},1.3904
shared_total,,thrashing,LRU,LocalAllocation,163,8,3133900,{'interleave': 'random'},3.1339
shared,0,thrashing,LRU,LocalAllocation,163,8,1391100,{'interleave': 'random'},1.3911
shared,1,thrashing,LRU,LocalAllocation,163,8,1398900,{'interleave': 'random'},1.3989
shared_total,,thrashing,LRU,LocalAllocation,163,9,3115400,{'interleave': 'random'},3.1154
shared,0,thrashing,LRU,LocalAllocation,163,9,1385100,{'interleave': 'random'},1.3851
shared,1,thrashing,LRU,LocalAllocation,163,9,1382500,{'interleave': 'random'},1.3825
shared_total,,thrashing,LRU,ProportionalAllocation,163,0,3097800,{'interleave': 'random'},3.0978
shared,0,thrashing,LRU,ProportionalAllocation,163,0,1373100,{'interleave': 'random'},1.3731
shared,1,thrashing,LRU,ProportionalAllocation,163,0,1367500,{'interleave': 'random'},1.3675
shared_total,,thrashing,LRU,ProportionalAllocation,163,1,3053800,{'interleave': 'random'},3.0538
shared,0,thrashing,LRU,ProportionalAllocation,163,1,1365600,{'interleave': 'random'},1.3656
shared,1,thrashing,LRU,ProportionalAllocation,163,1,1344400,{'interleave': 'random'},1.3444
shared_total,,thrashing,LRU,ProportionalAllocation,163,2,3061200,{'interleave': 'random'},3.0612
shared,0,thrashing,LRU,ProportionalAllocation,163,2,1373300,{'interleave': 'random'},1.3733
shared,1,thrashing,LRU,ProportionalAllocation,163,2,1347100,{'interleave': 'random'},1.3471
shared_total,,thrashing,LRU,ProportionalAllocation,163,3,3067100,{'interleave': 'random'},3.0671
shared,0,thrashing,LRU,ProportionalAllocation,163,3,1380000,{'interleave': 'random'},1.38
shared,1,thrashing,LRU,ProportionalAllocation,163,3,1353600,{'interleave': 'random'},1.3536
shared_total,,thrashing,LRU,ProportionalAllocation,163,4,6186100,{'interleave': 'random'},6.1861
shared,0,thrashing,LRU,ProportionalAllocation,163,4,2720900,{'interleave': 'random'},2.7209
shared,1,thrashing,LRU,ProportionalAllocation,163,4,2750200,{'interleave': 'random'},2.7502
shared_total,,thrashing,LRU,ProportionalAllocation,163,5,3098000,{'interleave': 'random'},3.098
shared,0,thrashing,LRU,ProportionalAllocation,163,5,1389900,{'interleave': 'random'},1.3899
shared,1,thrashing,LRU,ProportionalAllocation,163,5,1368700,{'interleave': 'random'},1.3687
shared_total,,thrashing,LRU,ProportionalAllocation,163,6,3105200,{'interleave': 'random'},3.1052
shared,0,thrashing,LRU,ProportionalAllocation,163,6,1389400,{'interleave': 'random'},1.3894
shared,1,thrashing,LRU,ProportionalAllocation,163,6,1363400,{'interleave': 'random'},1.3634
shared_total,,thrashing,LRU,ProportionalAllocation,163,7,3124900,{'interleave': 'random'},3.1249
shared,0,thrashing,LRU,ProportionalAllocation,163,7,1406500,{'interleave': 'random'},1.4065
shared,1,thrashing,LRU,ProportionalAllocation,163,7,1375800,{'interleave': 'random'},1.3758
shared_total,,thrashing,LRU,ProportionalAllocation,163,8,3111500,{'interleave': 'random'},3.1115
shared,0,thrashing,LRU,ProportionalAllocation,163,8,1387500,{'interleave': 'random'},1.3875
shared,1,thrashing,LRU,ProportionalAllocation,163,8,1374600,{'interleave': 'random'},1.3746
shared_total,,thrashing,LRU,ProportionalAllocation,163,9,3096700,{'interleave': 'random'},3.0967
shared,0,thrashing,LRU,ProportionalAllocation,163,9,1387000,{'interleave': 'random'},1.387
shared,1,thrashing,LRU,ProportionalAllocation,163,9,1355700,{'interleave': 'random'},1.3557
shared_total,,thrashing,NRU,GlobalAllocation,163,0,21903800,{'interleave': 'random'},21.9038
shared,0,thrashing,NRU,GlobalAllocation,163,0,10771900,{'interleave': 'random'},10.7719
shared,1,thrashing,NRU,GlobalAllocation,163,0,10726800,{'interleave': 'random'},10.7268
shared_total,,thrashing,NRU,GlobalAllocation,163,1,21818200,{'interleave': 'random'},21.8182
shared,0,thrashing,NRU,GlobalAllocation,163,1,9903600,{'interleave': 'random'},9.9036
shared,1,thrashing,NRU,GlobalAllocation,163,1,11526500,{'interleave': 'random'},11.5265
shared_total,,thrashing,NRU,GlobalAllocation,163,2,21826700,{'interleave': 'random'},21.8267
shared,0,thrashing,NRU,GlobalAllocation,163,2,10847200,{'interleave': 'random'},10.8472
shared,1,thrashing,NRU,GlobalAllocation,163,2,10573600,{'interleave': 'random'},10.5736
shared_total,,thrashing,NRU,GlobalAllocation,163,3,22319000,{'interleave': 'random'},22.319
shared,0,thrashing,NRU,GlobalAllocation,163,3,10420000,{'interleave': 'random'},10.42
shared,1,thrashing,NRU,GlobalAllocation,163,3,11475400,{'interleave': 'random'},11.4754
shared_total,,thrashing,NRU,GlobalAllocation,163,4,22143700,{'interleave': 'random'},22.1437
shared,0,thrashing,NRU,GlobalAllocation,163,4,10277800,{'interleave': 'random'},10.2778
shared,1,thrashing,NRU,GlobalAllocation,163,4,11464900,{'interleave': 'random'},11.4649
shared_total,,thrashing,NRU,GlobalAllocation,163,5,21558400,{'interleave': 'random'},21.5584
shared,0,thrashing,NRU,GlobalAllocation,163,5,10208500,{'interleave': 'random'},10.2085
shared,1,thrashing,NRU,GlobalAllocation,163,5,10948400,{'interleave': 'random'},10.9484
shared_total,,thrashing,NRU,GlobalAllocation,163,6,21745800,{'interleave': 'random'},21.7458
shared,0,thrashing,NRU,GlobalAllocation,163,6,10142900,{'interleave': 'random'},10.1429
shared,1,thrashing,NRU,GlobalAllocation,163,6,11194900,{'interleave': 'random'},11.1949
shared_total,,thrashing,NRU,GlobalAllocation,163,7,21849100,{'interleave': 'random'},21.8491
shared,0,thrashing,NRU,GlobalAllocation,163,7,10121100,{'interleave': 'random'},10.1211
shared,1,thrashing,NRU,GlobalAllocation,163,7,11311200,{'interleave': 'random'},11.3112
shared_total,,thrashing,NRU,GlobalAllocation,163,8,29389500,{'interleave': 'random'},29.3895
shared,0,thrashing,NRU,GlobalAllocation,163,8,13658500,{'interleave': 'random'},13.6585
shared,1,thrashing,NRU,GlobalAllocation,163,8,15121200,{'interleave': 'random'},15.1212
shared_total,,thrashing,NRU,GlobalAllocation,163,9,21565300,{'interleave': 'random'},21.5653
shared,0,thrashing,NRU,GlobalAllocation,163,9,10085500,{'interleave': 'random'},10.0855
shared,1,thrashing,NRU,GlobalAllocation,163,9,11080000,{'interleave': 'random'},11.08
shared_total,,thrashing,NRU,LocalAllocation,163,0,12372500,{'interleave': 'random'},12.3725
shared,0,thrashing,NRU,LocalAllocation,163,0,4789900,{'interleave': 'random'},4.7899
shared,1,thrashing,NRU,LocalAllocation,163,0,7204200,{'interleave': 'random'},7.2042
shared_total,,thrashing,NRU,LocalAllocation,163,1,12901500,{'interleave': 'random'},12.9015
shared,0,thrashing,NRU,LocalAllocation,163,1,4686800,{'interleave': 'random'},4.6868
shared,1,thrashing,NRU,LocalAllocation,163,1,7837300,{'interleave': 'random'},7.8373
shared_total,,thrashing,NRU,LocalAllocation,163,2,12508100,{'interleave': 'random'},12.5081
shared,0,thrashing,NRU,LocalAllocation,163,2,4836500,{'interleave': 'random'},4.8365
shared,1,thrashing,NRU,LocalAllocation,163,2,7305500,{'interleave': 'random'},7.3055
shared_total,,thrashing,NRU,LocalAllocation,163,3,12171900,{'interleave': 'random'},12.1719
shared,0,thrashing,NRU,LocalAllocation,163,3,4477000,{'interleave': 'random'},4.477
shared,1,thrashing,NRU,LocalAllocation,163,3,7347300,{'interleave': 'random'},7.3473
shared_total,,thrashing,NRU,LocalAllocation,163,4,11482200,{'interleave': 'random'},11.4822
shared,0,thrashing,NRU,LocalAllocation,163,4,4377900,{'interleave': 'random'},4.3779
shared,1,thrashing,NRU,LocalAllocation,163,4,6779900,{'interleave': 'random'},6.7799
shared_total,,thrashing,NRU,LocalAllocation,163,5,13086400,{'interleave': 'random'},13.0864
shared,0,thrashing,NRU,LocalAllocation,163,5,5175400,{'interleave': 'random'},5.1754
shared,1,thrashing,NRU,LocalAllocation,163,5,7555100,{'interleave': 'random'},7.5551
shared_total,,thrashing,NRU,LocalAllocation,163,6,12605900,{'interleave': 'random'},12.6059
shared,0,thrashing,NRU,LocalAllocation,163,6,4757500,{'interleave': 'random'},4.7575
shared,1,thrashing,NRU,LocalAllocation,163,6,7490600,{'interleave': 'random'},7.4906
shared_total,,thrashing,NRU,LocalAllocation,163,7,12002700,{'interleave': 'random'},12.0027
shared,0,thrashing,NRU,LocalAllocation,163,7,4157600,{'interleave': 'random'},4.1576
shared,1,thrashing,NRU,LocalAllocation,163,7,7476400,{'interleave': 'random'},7.4764
shared_total,,thrashing,NRU,LocalAllocation,163,8,12237200,{'interleave': 'random'},12.2372
shared,0,thrashing,NRU,LocalAllocation,163,8,4629600,{'interleave': 'random'},4.6296
shared,1,thrashing,NRU,LocalAllocation,163,8,7244700,{'interleave': 'random'},7.2447
shared_total,,thrashing,NRU,LocalAllocation,163,9,12664200,{'interleave': 'random'},12.6642
shared,0,thrashing,NRU,LocalAllocation,163,9,4721200,{'interleave': 'random'},4.7212
shared,1,thrashing,NRU,LocalAllocation,163,9,7565500,{'interleave': 'random'},7.5655
shared_total,,thrashing,NRU,ProportionalAllocation,163,0,12234800,{'interleave': 'random'},12.2348
shared,0,thrashing,NRU,ProportionalAllocation,163,0,5079200,{'interleave': 'random'},5.0792
shared,1,thrashing,NRU,ProportionalAllocation,163,0,6796300,{'interleave': 'random'},6.7963
shared_total,,thrashing,NRU,ProportionalAllocation,163,1,13282500,{'interleave': 'random'},13.2825
shared,0,thrashing,NRU,ProportionalAllocation,163,1,5355400,{'interleave': 'random'},5.3554
shared,1,thrashing,NRU,ProportionalAllocation,163,1,7564400,{'interleave': 'random'},7.5644
shared_total,,thrashing,NRU,ProportionalAllocation,163,2,12837900,{'interleave': 'random'},12.8379
shared,0,thrashing,NRU,ProportionalAllocation,163,2,5373800,{'interleave': 'random'},5.3738
shared,1,thrashing,NRU,ProportionalAllocation,163,2,7102200,{'interleave': 'random'},7.1022
shared_total,,thrashing,NRU,ProportionalAllocation,163,3,12641600,{'interleave': 'random'},12.6416
shared,0,thrashing,NRU,ProportionalAllocation,163,3,5027400,{'interleave': 'random'},5.0274
shared,1,thrashing,NRU,ProportionalAllocation,163,3,7247600,{'interleave': 'random'},7.2476
shared_total,,thrashing,NRU,ProportionalAllocation,163,4,12806000,{'interleave': 'random'},12.806
shared,0,thrashing,NRU,ProportionalAllocation,163,4,5305800,{'interleave': 'random'},5.3058
shared,1,thrashing,NRU,ProportionalAllocation,163,4,7125000,{'interleave': 'random'},7.125
shared_total,,thrashing,NRU,ProportionalAllocation,163,5,13377100,{'interleave': 'random'},13.3771
shared,0,thrashing,NRU,ProportionalAllocation,163,5,5707000,{'interleave': 'random'},5.707
shared,1,thrashing,NRU,ProportionalAllocation,163,5,7306600,{'interleave': 'random'},7.3066
shared_total,,thrashing,NRU,ProportionalAllocation,163,6,13077900,{'interleave': 'random'},13.0779
shared,0,thrashing,NRU,ProportionalAllocation,163,6,5430200,{'interleave': 'random'},5.4302
shared,1,thrashing,NRU,ProportionalAllocation,163,6,7281600,{'interleave': 'random'},7.2816
shared_total,,thrashing,NRU,ProportionalAllocation,163,7,12534900,{'interleave': 'random'},12.5349
shared,0,thrashing,NRU,ProportionalAllocation,163,7,4912800,{'interleave': 'random'},4.9128
shared,1,thrashing,NRU,ProportionalAllocation,163,7,7237200,{'interleave': 'random'},7.2372
shared_total,,thrashing,NRU,ProportionalAllocation,163,8,12295700,{'interleave': 'random'},12.2957
shared,0,thrashing,NRU,ProportionalAllocation,163,8,5125700,{'interleave': 'random'},5.1257
shared,1,thrashing,NRU,ProportionalAllocation,163,8,6805100,{'interleave': 'random'},6.8051
shared_total,,thrashing,NRU,ProportionalAllocation,163,9,12835700,{'interleave': 'random'},12.8357
shared,0,thrashing,NRU,ProportionalAllocation,163,9,5250700,{'interleave': 'random'},5.2507
shared,1,thrashing,NRU,ProportionalAllocation,163,9,7220700,{'interleave': 'random'},7.2207
shared_total,,thrashing,SecondChance,GlobalAllocation,163,0,7475200,{'interleave': 'random'},7.4752
shared,0,thrashing,SecondChance,GlobalAllocation,163,0,3392600,{'interleave': 'random'},3.3926
shared,1,thrashing,SecondChance,GlobalAllocation,163,0,3734000,{'interleave': 'random'},3.734
shared_total,,thrashing,SecondChance,GlobalAllocation,163,1,7701900,{'interleave': 'random'},7.7019
shared,0,thrashing,SecondChance,GlobalAllocation,163,1,3317700,{'interleave': 'random'},3.3177
shared,1,thrashing,SecondChance,GlobalAllocation,163,1,3982300,{'interleave': 'random'},3.9823
shared_total,,thrashing,SecondChance,GlobalAllocation,163,2,7647700,{'interleave': 'random'},7.6477
shared,0,thrashing,SecondChance,GlobalAllocation,163,2,3397800,{'interleave': 'random'},3.3978
shared,1,thrashing,SecondChance,GlobalAllocation,163,2,3873600,{'interleave': 'random'},3.8736
shared_total,,thrashing,SecondChance,GlobalAllocation,163,3,7409100,{'interleave': 'random'},7.4091
shared,0,thrashing,SecondChance,GlobalAllocation,163,3,3351900,{'interleave': 'random'},3.3519
shared,1,thrashing,SecondChance,GlobalAllocation,163,3,3694400,{'interleave': 'random'},3.6944
shared_total,,thrashing,SecondChance,GlobalAllocation,163,4,7164000,{'interleave': 'random'},7.164
shared,0,thrashing,SecondChance,GlobalAllocation,163,4,3202100,{'interleave': 'random'},3.2021
shared,1,thrashing,SecondChance,GlobalAllocation,163,4,3602600,{'interleave': 'random'},3.6026
shared_total,,thrashing,SecondChance,GlobalAllocation,163,5,7579000,{'interleave': 'random'},7.579
shared,0,thrashing,SecondChance,GlobalAllocation,163,5,3430800,{'interleave': 'random'},3.4308
shared,1,thrashing,SecondChance,GlobalAllocation,163,5,3785600,{'interleave': 'random'},3.7856
shared_total,,thrashing,SecondChance,GlobalAllocation,163,6,7619700,{'interleave': 'random'},7.6197
shared,0,thrashing,SecondChance,GlobalAllocation,163,6,3421900,{'interleave': 'random'},3.4219
shared,1,thrashing,SecondChance,GlobalAllocation,163,6,3845300,{'interleave': 'random'},3.8453
